feature_index,SPI-1,SPI-2,ks_statistic,n_CML,n_Kuramoto
8134,dcorrx_maxlag-1,pec,0.31702750425903575,241,241
8135,dcorrx_maxlag-1,pec_orth,0.30193299189056827,241,241
8136,dcorrx_maxlag-1,pec_log,0.3008627617717491,241,241
8137,dcorrx_maxlag-1,pec_orth_log,0.3051258044528964,241,241
8138,dcorrx_maxlag-1,pec_orth_abs,0.664806399315433,241,241
8139,dcorrx_maxlag-1,pec_orth_log_abs,0.4772056358141633,241,241
8140,dcorrx_maxlag-10,hsic,0.06227249799398471,241,241
8141,dcorrx_maxlag-10,hsic_biased,0.07881949615946626,241,241
8142,dcorrx_maxlag-10,bary_euclidean_mean,0.07883817427385892,241,241
8143,dcorrx_maxlag-10,bary_euclidean_max,0.7274527909933745,241,241
8144,dcorrx_maxlag-10,bary-sq_euclidean_mean,0.5278495650060968,241,241
8145,dcorrx_maxlag-10,bary-sq_euclidean_max,0.2573092819333971,241,241
8146,dcorrx_maxlag-10,gwtau,0.4164127879328194,241,241
8147,dcorrx_maxlag-10,anm,0.37515573243590683,241,241
8148,dcorrx_maxlag-10,cds,0.42684172782194335,241,241
8149,dcorrx_maxlag-10,reci,0.2689498915944126,241,241
8150,dcorrx_maxlag-10,igci,0.058091286307053944,241,241
8151,dcorrx_maxlag-10,je_gaussian,0.0429226075834358,241,241
8152,dcorrx_maxlag-10,je_kozachenko,0.32003906687839373,241,241
8153,dcorrx_maxlag-10,je_kernel_W-0.5,0.09971648200097516,241,241
8154,dcorrx_maxlag-10,ce_gaussian,0.0429226075834358,241,241
8155,dcorrx_maxlag-10,ce_kernel_W-0.5,0.18551429962969795,241,241
8156,dcorrx_maxlag-10,cce_gaussian,0.7302904564315352,241,241
8157,dcorrx_maxlag-10,cce_kozachenko,0.2441069559471296,241,241
8158,dcorrx_maxlag-10,cce_kernel_W-0.5,0.043057022621491026,241,241
8159,dcorrx_maxlag-10,xme_gaussian_k1,0.08161290850918124,241,241
8160,dcorrx_maxlag-10,xme_kozachenko_k1,0.19287945064473266,241,241
8161,dcorrx_maxlag-10,xme_kernel_W-0.5_k1,0.03840464436920943,241,241
8162,dcorrx_maxlag-10,xme_gaussian_k10,0.8008298755186722,241,241
8163,dcorrx_maxlag-10,xme_kozachenko_k10,0.15961563008060295,241,241
8164,dcorrx_maxlag-10,xme_kernel_W-0.5_k10,0.03183984068791201,241,241
8165,dcorrx_maxlag-10,di_gaussian,1.0,241,241
8166,dcorrx_maxlag-10,di_kozachenko,0.5667547927160976,241,241
8167,dcorrx_maxlag-10,di_kernel_W-0.5,0.1626204269179624,241,241
8168,dcorrx_maxlag-10,si_gaussian_k-1,0.870038344424234,241,241
8169,dcorrx_maxlag-10,si_kozachenko_k-1,0.031158218700227835,241,241
8170,dcorrx_maxlag-10,si_kernel_W-0.5_k-1,0.52284056710648,241,241
8171,dcorrx_maxlag-10,mi_gaussian,0.042922607583435024,241,241
8172,dcorrx_maxlag-10,mi_kraskov_NN-4,0.35810778015844136,241,241
8173,dcorrx_maxlag-10,mi_kraskov_NN-4_DCE,0.40379752801488267,241,241
8174,dcorrx_maxlag-10,mi_kernel_W-0.25,0.5046377473107369,241,241
8175,dcorrx_maxlag-10,tlmi_gaussian,0.0981932104974037,241,241
8176,dcorrx_maxlag-10,tlmi_kraskov_NN-4,0.3594753656084282,241,241
8177,dcorrx_maxlag-10,tlmi_kraskov_NN-4_DCE,0.5903124724993764,241,241
8178,dcorrx_maxlag-10,tlmi_kernel_W-0.25,0.4761164069253806,241,241
8179,dcorrx_maxlag-10,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.1681358605758178,241,241
8180,dcorrx_maxlag-10,gc_gaussian_k-1_kt-1_l-1_lt-1,0.02590812999436487,241,241
8181,dcorrx_maxlag-10,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.40909197033488526,241,241
8182,dcorrx_maxlag-10,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3992610063988604,241,241
8183,dcorrx_maxlag-10,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12863070539419086,241,241
8184,dcorrx_maxlag-10,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.33150219453987967,241,241
8185,dcorrx_maxlag-10,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3408901692198184,241,241
8186,dcorrx_maxlag-10,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15650973199674262,241,241
8187,dcorrx_maxlag-10,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.38813022101700145,241,241
8188,dcorrx_maxlag-10,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2633858877821478,241,241
8189,dcorrx_maxlag-10,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4048691061911316,241,241
8190,dcorrx_maxlag-10,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15432826462873278,241,241
8191,dcorrx_maxlag-10,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10027659899745167,241,241
8192,dcorrx_maxlag-10,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2510417439870517,241,241
8193,dcorrx_maxlag-10,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5231317359281015,241,241
8194,dcorrx_maxlag-10,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.446234371035426,241,241
8195,dcorrx_maxlag-10,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.49436467941687723,241,241
8196,dcorrx_maxlag-10,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3732036588146219,241,241
8197,dcorrx_maxlag-10,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.35529289462902514,241,241
8198,dcorrx_maxlag-10,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4033361531932653,241,241
8199,dcorrx_maxlag-10,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0912863070539419,241,241
8200,dcorrx_maxlag-10,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07883817427385892,241,241
8201,dcorrx_maxlag-10,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07468879668049792,241,241
8202,dcorrx_maxlag-10,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.37395992997027794,241,241
8203,dcorrx_maxlag-10,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2661271309088496,241,241
8204,dcorrx_maxlag-10,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.39927387906281975,241,241
8205,dcorrx_maxlag-10,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10377245724198592,241,241
8206,dcorrx_maxlag-10,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.015386612179893233,241,241
8207,dcorrx_maxlag-10,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26336439583648413,241,241
8208,dcorrx_maxlag-10,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07053941908713693,241,241
8209,dcorrx_maxlag-10,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08713692946058091,241,241
8210,dcorrx_maxlag-10,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0912863070539419,241,241
8211,dcorrx_maxlag-10,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2509647529505129,241,241
8212,dcorrx_maxlag-10,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16308167964834358,241,241
8213,dcorrx_maxlag-10,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3220813839062111,241,241
8214,dcorrx_maxlag-10,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07053941908713693,241,241
8215,dcorrx_maxlag-10,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08298755186721991,241,241
8216,dcorrx_maxlag-10,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07883817427385892,241,241
8217,dcorrx_maxlag-10,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2545735973560339,241,241
8218,dcorrx_maxlag-10,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.19163705228994954,241,241
8219,dcorrx_maxlag-10,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17903681280908357,241,241
8220,dcorrx_maxlag-10,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.35556856630140005,241,241
8221,dcorrx_maxlag-10,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2773878016348005,241,241
8222,dcorrx_maxlag-10,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.406673880720511,241,241
8223,dcorrx_maxlag-10,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4065002310139445,241,241
8224,dcorrx_maxlag-10,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.31805383041704083,241,241
8225,dcorrx_maxlag-10,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3415776536656747,241,241
8226,dcorrx_maxlag-10,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.41859723902128576,241,241
8227,dcorrx_maxlag-10,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3298276951431459,241,241
8228,dcorrx_maxlag-10,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4113895992873938,241,241
8229,dcorrx_maxlag-10,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.40514863406914103,241,241
8230,dcorrx_maxlag-10,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.31452286804184315,241,241
8231,dcorrx_maxlag-10,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3440464110477665,241,241
8232,dcorrx_maxlag-10,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.372592556247524,241,241
8233,dcorrx_maxlag-10,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.265572348552788,241,241
8234,dcorrx_maxlag-10,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4048263829358609,241,241
8235,dcorrx_maxlag-10,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10377245724198592,241,241
8236,dcorrx_maxlag-10,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.015386612179893233,241,241
8237,dcorrx_maxlag-10,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26336439583648413,241,241
8238,dcorrx_maxlag-10,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.044567095961499104,241,241
8239,dcorrx_maxlag-10,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03991076110085934,241,241
8240,dcorrx_maxlag-10,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0462594107088351,241,241
8241,dcorrx_maxlag-10,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18299991658667963,241,241
8242,dcorrx_maxlag-10,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14790368287491923,241,241
8243,dcorrx_maxlag-10,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10867021919885175,241,241
8244,dcorrx_maxlag-10,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11695547334747469,241,241
8245,dcorrx_maxlag-10,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06344301754124537,241,241
8246,dcorrx_maxlag-10,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10297719397388214,241,241
8247,dcorrx_maxlag-10,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3100480082749201,241,241
8248,dcorrx_maxlag-10,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07108092161284485,241,241
8249,dcorrx_maxlag-10,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.27035419661309407,241,241
8250,dcorrx_maxlag-10,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.044567095961499104,241,241
8251,dcorrx_maxlag-10,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03991076110085934,241,241
8252,dcorrx_maxlag-10,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0462594107088351,241,241
8253,dcorrx_maxlag-10,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18299991658667963,241,241
8254,dcorrx_maxlag-10,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14790368287491923,241,241
8255,dcorrx_maxlag-10,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10867021919885175,241,241
8256,dcorrx_maxlag-10,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.22848826882881873,241,241
8257,dcorrx_maxlag-10,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17436788644446016,241,241
8258,dcorrx_maxlag-10,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22906237626576287,241,241
8259,dcorrx_maxlag-10,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.26243961055507853,241,241
8260,dcorrx_maxlag-10,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2054291026216546,241,241
8261,dcorrx_maxlag-10,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18767216224012154,241,241
8262,dcorrx_maxlag-10,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.029565672144796218,241,241
8263,dcorrx_maxlag-10,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07600165396379965,241,241
8264,dcorrx_maxlag-10,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07881667281093874,241,241
8265,dcorrx_maxlag-10,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2825638660903435,241,241
8266,dcorrx_maxlag-10,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.038532917432950065,241,241
8267,dcorrx_maxlag-10,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16671857017595154,241,241
8268,dcorrx_maxlag-10,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.07053941908713693,241,241
8269,dcorrx_maxlag-10,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.07053941908713693,241,241
8270,dcorrx_maxlag-10,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.07468879668049792,241,241
8271,dcorrx_maxlag-10,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.20015831483290675,241,241
8272,dcorrx_maxlag-10,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.16817879364183974,241,241
8273,dcorrx_maxlag-10,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.19541689519813737,241,241
8274,dcorrx_maxlag-10,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.1613977176363281,241,241
8275,dcorrx_maxlag-10,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.12383802205157968,241,241
8276,dcorrx_maxlag-10,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.12527919974669138,241,241
8277,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.919644815832495,241,241
8278,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.8447933373724568,241,241
8279,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.9262869908139391,241,241
8280,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5921201424020682,241,241
8281,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.592333494387508,241,241
8282,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.5900981024561385,241,241
8283,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.7473922806572992,241,241
8284,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.6357298687610636,241,241
8285,dcorrx_maxlag-10,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.7660268803183816,241,241
8286,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.9287822618172116,241,241
8287,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.8495595463736462,241,241
8288,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.9314202285118731,241,241
8289,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5959074957352263,241,241
8290,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.5967801159174148,241,241
8291,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.5897177611536522,241,241
8292,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.818461995238941,241,241
8293,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.6370529106711049,241,241
8294,dcorrx_maxlag-10,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.8300096644200623,241,241
8295,dcorrx_maxlag-10,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.036861436763170774,241,241
8296,dcorrx_maxlag-10,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.024255420378860026,241,241
8297,dcorrx_maxlag-10,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.02433891261000054,241,241
8298,dcorrx_maxlag-10,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.04502464148531171,241,241
8299,dcorrx_maxlag-10,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.027045416800462407,241,241
8300,dcorrx_maxlag-10,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.03662751284897636,241,241
8301,dcorrx_maxlag-10,lmfit_Ridge,0.03598266065803357,241,241
8302,dcorrx_maxlag-10,lmfit_Lasso,0.03187097585428866,241,241
8303,dcorrx_maxlag-10,lmfit_SGDRegressor,0.036308945937449544,241,241
8304,dcorrx_maxlag-10,lmfit_ElasticNet,0.08083666102982462,241,241
8305,dcorrx_maxlag-10,lmfit_BayesianRidge,0.0359651200260927,241,241
8306,dcorrx_maxlag-10,coint_johansen_max_eig_stat_order-0_ardiff-10,0.17507033670449101,241,241
8307,dcorrx_maxlag-10,coint_johansen_trace_stat_order-0_ardiff-10,0.2704110933984581,241,241
8308,dcorrx_maxlag-10,coint_johansen_max_eig_stat_order-0_ardiff-1,0.6266213475989058,241,241
8309,dcorrx_maxlag-10,coint_johansen_trace_stat_order-0_ardiff-1,0.5525840905088513,241,241
8310,dcorrx_maxlag-10,coint_johansen_max_eig_stat_order-1_ardiff-10,0.07987654822908691,241,241
8311,dcorrx_maxlag-10,coint_johansen_trace_stat_order-1_ardiff-10,0.16512069265962254,241,241
8312,dcorrx_maxlag-10,coint_johansen_max_eig_stat_order-1_ardiff-1,0.7147176186999709,241,241
8313,dcorrx_maxlag-10,coint_johansen_trace_stat_order-1_ardiff-1,0.6049985943908917,241,241
8314,dcorrx_maxlag-10,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.17954723507536796,241,241
8315,dcorrx_maxlag-10,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.18639411904622483,241,241
8316,dcorrx_maxlag-10,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.19922825055479226,241,241
8317,dcorrx_maxlag-10,pec,0.3148401242046483,241,241
8318,dcorrx_maxlag-10,pec_orth,0.29003603780831466,241,241
8319,dcorrx_maxlag-10,pec_log,0.2948213442383839,241,241
8320,dcorrx_maxlag-10,pec_orth_log,0.30021391048709944,241,241
8321,dcorrx_maxlag-10,pec_orth_abs,0.6415003843199765,241,241
8322,dcorrx_maxlag-10,pec_orth_log_abs,0.4413601810075777,241,241
8323,hsic,hsic_biased,0.004799998548453588,241,241
8324,hsic,bary_euclidean_mean,0.06224066390041494,241,241
8325,hsic,bary_euclidean_max,0.7129325627075882,241,241
8326,hsic,bary-sq_euclidean_mean,0.539921252600025,241,241
8327,hsic,bary-sq_euclidean_max,0.2384142201910382,241,241
8328,hsic,gwtau,0.40058412622573,241,241
8329,hsic,anm,0.3666990197761703,241,241
8330,hsic,cds,0.4014839347237794,241,241
8331,hsic,reci,0.2519154182275321,241,241
8332,hsic,igci,0.0995850622406639,241,241
8333,hsic,je_gaussian,0.2127789272331364,241,241
8334,hsic,je_kozachenko,0.3220116000364201,241,241
8335,hsic,je_kernel_W-0.5,0.07808430893683582,241,241
8336,hsic,ce_gaussian,0.2127789272331364,241,241
8337,hsic,ce_kernel_W-0.5,0.17504217698426155,241,241
8338,hsic,cce_gaussian,0.7385892116182573,241,241
8339,hsic,cce_kozachenko,0.2547052219133864,241,241
8340,hsic,cce_kernel_W-0.5,0.03036663057060754,241,241
8341,hsic,xme_gaussian_k1,0.06875507398698011,241,241
8342,hsic,xme_kozachenko_k1,0.23737621188128355,241,241
8343,hsic,xme_kernel_W-0.5_k1,0.05371409421225015,241,241
8344,hsic,xme_gaussian_k10,0.8298755186721992,241,241
8345,hsic,xme_kozachenko_k10,0.13328445767262057,241,241
8346,hsic,xme_kernel_W-0.5_k10,0.02113276298525052,241,241
8347,hsic,di_gaussian,1.0,241,241
8348,hsic,di_kozachenko,0.4949990319225262,241,241
8349,hsic,di_kernel_W-0.5,0.11568498175954722,241,241
8350,hsic,si_gaussian_k-1,0.8126395333525376,241,241
8351,hsic,si_kozachenko_k-1,0.04416374417266494,241,241
8352,hsic,si_kernel_W-0.5_k-1,0.5099389728333075,241,241
8353,hsic,mi_gaussian,0.21277892723313757,241,241
8354,hsic,mi_kraskov_NN-4,0.35806693003961976,241,241
8355,hsic,mi_kraskov_NN-4_DCE,0.37785664544363246,241,241
8356,hsic,mi_kernel_W-0.25,0.47534574880341396,241,241
8357,hsic,tlmi_gaussian,0.15959252943110125,241,241
8358,hsic,tlmi_kraskov_NN-4,0.3180396618247803,241,241
8359,hsic,tlmi_kraskov_NN-4_DCE,0.5506536541410593,241,241
8360,hsic,tlmi_kernel_W-0.25,0.4025206041736322,241,241
8361,hsic,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.12078270262632851,241,241
8362,hsic,gc_gaussian_k-1_kt-1_l-1_lt-1,0.07047091024759233,241,241
8363,hsic,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3566460768860363,241,241
8364,hsic,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3521431166129688,241,241
8365,hsic,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0954356846473029,241,241
8366,hsic,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.29128643009923233,241,241
8367,hsic,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.29947446032633246,241,241
8368,hsic,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1455770153212042,241,241
8369,hsic,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3719890021771157,241,241
8370,hsic,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2581401491182046,241,241
8371,hsic,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.38788516798290834,241,241
8372,hsic,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14991739553594174,241,241
8373,hsic,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10327868347329866,241,241
8374,hsic,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2463846499213787,241,241
8375,hsic,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5032386055421618,241,241
8376,hsic,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.44776011625744316,241,241
8377,hsic,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4705379987872555,241,241
8378,hsic,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3679194407736289,241,241
8379,hsic,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3623477504127012,241,241
8380,hsic,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3837968360702404,241,241
8381,hsic,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04979253112033195,241,241
8382,hsic,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08298755186721991,241,241
8383,hsic,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1078838174273859,241,241
8384,hsic,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3647657871606626,241,241
8385,hsic,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2644235736643828,241,241
8386,hsic,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3918178016681233,241,241
8387,hsic,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1019738243051641,241,241
8388,hsic,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01174021941212755,241,241
8389,hsic,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2586889807721164,241,241
8390,hsic,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.058091286307053944,241,241
8391,hsic,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06639004149377593,241,241
8392,hsic,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0954356846473029,241,241
8393,hsic,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.26622866585290306,241,241
8394,hsic,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1542365416230933,241,241
8395,hsic,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.333725318994155,241,241
8396,hsic,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06224066390041494,241,241
8397,hsic,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06224066390041494,241,241
8398,hsic,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08298755186721991,241,241
8399,hsic,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2479923353224741,241,241
8400,hsic,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1757993716677571,241,241
8401,hsic,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18429547886490866,241,241
8402,hsic,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.33744800743295,241,241
8403,hsic,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2727780867995416,241,241
8404,hsic,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3967195473795186,241,241
8405,hsic,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.41208213495591717,241,241
8406,hsic,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32443474477658907,241,241
8407,hsic,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3300199407941131,241,241
8408,hsic,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4014927568593924,241,241
8409,hsic,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3217118451834016,241,241
8410,hsic,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3861563309745476,241,241
