feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_CauchyNoise
1924,prec-sq_GraphicalLassoCV,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.055284696650301335,96,96
1925,prec-sq_GraphicalLassoCV,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.052226957678121466,96,96
1926,prec-sq_GraphicalLassoCV,te_kernel_W-0.25_k-1,0.06360278796506957,96,96
1927,prec-sq_GraphicalLassoCV,gc_gaussian_k-max-10_tau-max-2,0.021572695281664306,96,96
1928,prec-sq_GraphicalLassoCV,gc_gaussian_k-1_kt-1_l-1_lt-1,0.04142314123204205,96,96
1929,prec-sq_GraphicalLassoCV,te_symbolic_k-1_kt-1_l-1_lt-1,0.04142314123204205,96,96
1930,prec-sq_GraphicalLassoCV,te_symbolic_k-10_kt-1_l-1_lt-1,0.06361300528574879,96,96
1931,prec-sq_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1207190835964319,96,96
1932,prec-sq_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06487477147676454,96,96
1933,prec-sq_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08725707404344474,96,96
1934,prec-sq_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.17035722859534144,96,96
1935,prec-sq_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0852743151158748,96,96
1936,prec-sq_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12420002661306709,96,96
1937,prec-sq_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11503885311922027,96,96
1938,prec-sq_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16022322135485917,96,96
1939,prec-sq_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11825889313862127,96,96
1940,prec-sq_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1819390463636468,96,96
1941,prec-sq_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.20335354317920679,96,96
1942,prec-sq_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11417372537054118,96,96
1943,prec-sq_GraphicalLassoCV,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,96,96
1944,prec-sq_GraphicalLassoCV,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11458333333333333,96,96
1945,prec-sq_GraphicalLassoCV,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
1946,prec-sq_LedoitWolf,prec-sq_MinCovDet,0.5766340385572932,96,96
1947,prec-sq_LedoitWolf,prec-sq_OAS,0.6878689615334669,96,96
1948,prec-sq_LedoitWolf,prec-sq_ShrunkCovariance,0.588357568502412,96,96
1949,prec-sq_LedoitWolf,spearmanr-sq,0.7509373848202838,96,96
1950,prec-sq_LedoitWolf,spearmanr,0.3509108261219611,96,96
1951,prec-sq_LedoitWolf,kendalltau-sq,0.7657942043983542,96,96
1952,prec-sq_LedoitWolf,kendalltau,0.35190577469989165,96,96
1953,prec-sq_LedoitWolf,xcorr_max_sig-True,0.2318645153129174,96,96
1954,prec-sq_LedoitWolf,xcorr-sq_max_sig-True,0.2786820823439917,96,96
1955,prec-sq_LedoitWolf,xcorr_mean_sig-True,0.2530738690672609,96,96
1956,prec-sq_LedoitWolf,xcorr-sq_mean_sig-True,0.31358743192955896,96,96
1957,prec-sq_LedoitWolf,xcorr_mean_sig-False,0.020086938928766652,96,96
1958,prec-sq_LedoitWolf,xcorr-sq_mean_sig-False,0.3299104162408839,96,96
1959,prec-sq_LedoitWolf,pdist_euclidean,0.1900232832613744,96,96
1960,prec-sq_LedoitWolf,pdist_cityblock,0.15450871669105215,96,96
1961,prec-sq_LedoitWolf,pdist_cosine,0.38395532431068014,96,96
1962,prec-sq_LedoitWolf,pdist_chebyshev,0.1381214358987068,96,96
1963,prec-sq_LedoitWolf,pdist_canberra,0.22223727918817437,96,96
1964,prec-sq_LedoitWolf,pdist_braycurtis,0.326069064968492,96,96
1965,prec-sq_LedoitWolf,di_gaussian,0.6475509905272862,96,96
1966,prec-sq_LedoitWolf,di_kozachenko,0.05081400424282076,96,96
1967,prec-sq_LedoitWolf,di_kernel_W-0.5,0.5929477249534505,96,96
1968,prec-sq_LedoitWolf,mi_gaussian,0.513217849650382,96,96
1969,prec-sq_LedoitWolf,mi_kraskov_NN-4,0.3594292259826366,96,96
1970,prec-sq_LedoitWolf,mi_kraskov_NN-4_DCE,0.3729723440813648,96,96
1971,prec-sq_LedoitWolf,mi_kernel_W-0.25,0.39829932969279214,96,96
1972,prec-sq_LedoitWolf,tlmi_gaussian,0.5283410704245686,96,96
1973,prec-sq_LedoitWolf,tlmi_kraskov_NN-4,0.2551433433364999,96,96
1974,prec-sq_LedoitWolf,tlmi_kraskov_NN-4_DCE,0.29163260988146944,96,96
1975,prec-sq_LedoitWolf,tlmi_kernel_W-0.25,0.5051774226765118,96,96
1976,prec-sq_LedoitWolf,te_kraskov_NN-4_k-max-10_tau-max-4,0.23009131625354012,96,96
1977,prec-sq_LedoitWolf,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.2894830083545301,96,96
1978,prec-sq_LedoitWolf,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.41671599386866154,96,96
1979,prec-sq_LedoitWolf,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.182585082773434,96,96
1980,prec-sq_LedoitWolf,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.1818814488243674,96,96
1981,prec-sq_LedoitWolf,te_kernel_W-0.25_k-1,0.43183002223023187,96,96
1982,prec-sq_LedoitWolf,gc_gaussian_k-max-10_tau-max-2,0.44156296825177527,96,96
1983,prec-sq_LedoitWolf,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5401524387595362,96,96
1984,prec-sq_LedoitWolf,te_symbolic_k-1_kt-1_l-1_lt-1,0.5401524387595362,96,96
1985,prec-sq_LedoitWolf,te_symbolic_k-10_kt-1_l-1_lt-1,0.5194745754820969,96,96
1986,prec-sq_LedoitWolf,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.197443278235665,96,96
1987,prec-sq_LedoitWolf,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1297733720318064,96,96
1988,prec-sq_LedoitWolf,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2647063864237993,96,96
1989,prec-sq_LedoitWolf,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.31711751425860774,96,96
1990,prec-sq_LedoitWolf,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.30974671324860875,96,96
1991,prec-sq_LedoitWolf,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.37282619580308085,96,96
1992,prec-sq_LedoitWolf,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.44016448889439763,96,96
1993,prec-sq_LedoitWolf,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3599901763380874,96,96
1994,prec-sq_LedoitWolf,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.43549847670176445,96,96
1995,prec-sq_LedoitWolf,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.34257443734539983,96,96
1996,prec-sq_LedoitWolf,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22129969738729205,96,96
1997,prec-sq_LedoitWolf,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3225984899705787,96,96
1998,prec-sq_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,96,96
1999,prec-sq_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17708333333333334,96,96
2000,prec-sq_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13541666666666666,96,96
2001,prec-sq_MinCovDet,prec-sq_OAS,0.1327474092656925,96,96
2002,prec-sq_MinCovDet,prec-sq_ShrunkCovariance,0.965722131747626,96,96
2003,prec-sq_MinCovDet,spearmanr-sq,0.9218141002086785,96,96
2004,prec-sq_MinCovDet,spearmanr,0.09220970548938442,96,96
2005,prec-sq_MinCovDet,kendalltau-sq,0.9220226410784061,96,96
2006,prec-sq_MinCovDet,kendalltau,0.09170199691565203,96,96
2007,prec-sq_MinCovDet,xcorr_max_sig-True,0.08735031307474886,96,96
2008,prec-sq_MinCovDet,xcorr-sq_max_sig-True,0.030585520393323157,96,96
2009,prec-sq_MinCovDet,xcorr_mean_sig-True,0.06598280185091165,96,96
2010,prec-sq_MinCovDet,xcorr-sq_mean_sig-True,0.14106598165067252,96,96
2011,prec-sq_MinCovDet,xcorr_mean_sig-False,0.033678363870259354,96,96
2012,prec-sq_MinCovDet,xcorr-sq_mean_sig-False,0.09692424319339499,96,96
2013,prec-sq_MinCovDet,pdist_euclidean,0.08260721303356977,96,96
2014,prec-sq_MinCovDet,pdist_cityblock,0.07689854671747179,96,96
2015,prec-sq_MinCovDet,pdist_cosine,0.07610336075825519,96,96
2016,prec-sq_MinCovDet,pdist_chebyshev,0.02251434809952485,96,96
2017,prec-sq_MinCovDet,pdist_canberra,0.04682488513152566,96,96
2018,prec-sq_MinCovDet,pdist_braycurtis,0.11060003717777023,96,96
2019,prec-sq_MinCovDet,di_gaussian,0.6532028606261622,96,96
2020,prec-sq_MinCovDet,di_kozachenko,0.34126330196852633,96,96
2021,prec-sq_MinCovDet,di_kernel_W-0.5,0.05261720261179614,96,96
2022,prec-sq_MinCovDet,mi_gaussian,0.9505610137944204,96,96
2023,prec-sq_MinCovDet,mi_kraskov_NN-4,0.02868677441178291,96,96
2024,prec-sq_MinCovDet,mi_kraskov_NN-4_DCE,0.03187582201255412,96,96
2025,prec-sq_MinCovDet,mi_kernel_W-0.25,0.039140990340944204,96,96
2026,prec-sq_MinCovDet,tlmi_gaussian,0.010731980711353506,96,96
2027,prec-sq_MinCovDet,tlmi_kraskov_NN-4,0.04746416351502086,96,96
2028,prec-sq_MinCovDet,tlmi_kraskov_NN-4_DCE,0.033543578283176556,96,96
2029,prec-sq_MinCovDet,tlmi_kernel_W-0.25,0.010061420927477194,96,96
2030,prec-sq_MinCovDet,te_kraskov_NN-4_k-max-10_tau-max-4,0.05939127019356233,96,96
2031,prec-sq_MinCovDet,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.060505426709072885,96,96
2032,prec-sq_MinCovDet,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.0222464253495461,96,96
2033,prec-sq_MinCovDet,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.0392260503837496,96,96
2034,prec-sq_MinCovDet,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.052233457735366584,96,96
2035,prec-sq_MinCovDet,te_kernel_W-0.25_k-1,0.03639576137133671,96,96
2036,prec-sq_MinCovDet,gc_gaussian_k-max-10_tau-max-2,0.02043315233186338,96,96
2037,prec-sq_MinCovDet,gc_gaussian_k-1_kt-1_l-1_lt-1,0.015095284782366991,96,96
2038,prec-sq_MinCovDet,te_symbolic_k-1_kt-1_l-1_lt-1,0.015095284782366991,96,96
2039,prec-sq_MinCovDet,te_symbolic_k-10_kt-1_l-1_lt-1,0.01339154999293568,96,96
2040,prec-sq_MinCovDet,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04353901656884329,96,96
2041,prec-sq_MinCovDet,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06086311668832578,96,96
2042,prec-sq_MinCovDet,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.007790216057142585,96,96
2043,prec-sq_MinCovDet,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.012355820719040289,96,96
2044,prec-sq_MinCovDet,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08454907605065587,96,96
2045,prec-sq_MinCovDet,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.019289194320646352,96,96
2046,prec-sq_MinCovDet,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13660106946116185,96,96
2047,prec-sq_MinCovDet,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06719606439560377,96,96
2048,prec-sq_MinCovDet,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1215077872472522,96,96
2049,prec-sq_MinCovDet,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.033303930276639235,96,96
2050,prec-sq_MinCovDet,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.031831310826264336,96,96
2051,prec-sq_MinCovDet,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.018801977357352104,96,96
2052,prec-sq_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14583333333333334,96,96
2053,prec-sq_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,96,96
2054,prec-sq_MinCovDet,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08333333333333333,96,96
2055,prec-sq_OAS,prec-sq_ShrunkCovariance,0.3804431228029983,96,96
2056,prec-sq_OAS,spearmanr-sq,0.1557176919878257,96,96
2057,prec-sq_OAS,spearmanr,0.14659906365184916,96,96
2058,prec-sq_OAS,kendalltau-sq,0.1648170181902241,96,96
2059,prec-sq_OAS,kendalltau,0.14747291559274067,96,96
2060,prec-sq_OAS,xcorr_max_sig-True,0.6203985211687881,96,96
2061,prec-sq_OAS,xcorr-sq_max_sig-True,0.31554674026722596,96,96
2062,prec-sq_OAS,xcorr_mean_sig-True,0.31106270367460276,96,96
2063,prec-sq_OAS,xcorr-sq_mean_sig-True,0.5603605321602947,96,96
2064,prec-sq_OAS,xcorr_mean_sig-False,0.2788003935640029,96,96
2065,prec-sq_OAS,xcorr-sq_mean_sig-False,0.3115379033795119,96,96
2066,prec-sq_OAS,pdist_euclidean,0.9064747825829597,96,96
2067,prec-sq_OAS,pdist_cityblock,0.9013131554838133,96,96
2068,prec-sq_OAS,pdist_cosine,0.2403412981133578,96,96
2069,prec-sq_OAS,pdist_chebyshev,0.8964841553088027,96,96
2070,prec-sq_OAS,pdist_canberra,0.23212157728831836,96,96
2071,prec-sq_OAS,pdist_braycurtis,0.1494117203362193,96,96
2072,prec-sq_OAS,di_gaussian,0.5878748003242613,96,96
2073,prec-sq_OAS,di_kozachenko,0.2716040899034744,96,96
2074,prec-sq_OAS,di_kernel_W-0.5,0.8717633911651841,96,96
2075,prec-sq_OAS,mi_gaussian,0.682501224403591,96,96
2076,prec-sq_OAS,mi_kraskov_NN-4,0.30552245266027356,96,96
2077,prec-sq_OAS,mi_kraskov_NN-4_DCE,0.31650434823892504,96,96
2078,prec-sq_OAS,mi_kernel_W-0.25,0.9647030905642254,96,96
2079,prec-sq_OAS,tlmi_gaussian,0.7701594258923744,96,96
2080,prec-sq_OAS,tlmi_kraskov_NN-4,0.3094728005488835,96,96
2081,prec-sq_OAS,tlmi_kraskov_NN-4_DCE,0.2103984957192906,96,96
2082,prec-sq_OAS,tlmi_kernel_W-0.25,0.8731486157907518,96,96
2083,prec-sq_OAS,te_kraskov_NN-4_k-max-10_tau-max-4,0.2951791079520434,96,96
2084,prec-sq_OAS,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.21626077144620914,96,96
2085,prec-sq_OAS,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.20952695095921103,96,96
2086,prec-sq_OAS,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.2696270901356423,96,96
2087,prec-sq_OAS,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.26856160233681287,96,96
2088,prec-sq_OAS,te_kernel_W-0.25_k-1,0.887862458650461,96,96
2089,prec-sq_OAS,gc_gaussian_k-max-10_tau-max-2,0.8254498385283077,96,96
2090,prec-sq_OAS,gc_gaussian_k-1_kt-1_l-1_lt-1,0.7698224374234142,96,96
2091,prec-sq_OAS,te_symbolic_k-1_kt-1_l-1_lt-1,0.7698224374234142,96,96
2092,prec-sq_OAS,te_symbolic_k-10_kt-1_l-1_lt-1,0.7705304463605175,96,96
2093,prec-sq_OAS,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19205592010556005,96,96
2094,prec-sq_OAS,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.29529288129622955,96,96
2095,prec-sq_OAS,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2325542093820862,96,96
2096,prec-sq_OAS,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2199046050481459,96,96
2097,prec-sq_OAS,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2919533604852416,96,96
2098,prec-sq_OAS,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2158011153883631,96,96
2099,prec-sq_OAS,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.45993952098816243,96,96
2100,prec-sq_OAS,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4690120259047282,96,96
2101,prec-sq_OAS,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4266428500701961,96,96
2102,prec-sq_OAS,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.7045533498759722,96,96
2103,prec-sq_OAS,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6697516191683798,96,96
2104,prec-sq_OAS,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.718661921173368,96,96
2105,prec-sq_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11458333333333333,96,96
2106,prec-sq_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10416666666666667,96,96
2107,prec-sq_OAS,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,96,96
2108,prec-sq_ShrunkCovariance,spearmanr-sq,0.9944337845302095,96,96
2109,prec-sq_ShrunkCovariance,spearmanr,0.1697400612048569,96,96
2110,prec-sq_ShrunkCovariance,kendalltau-sq,0.9952364552130568,96,96
2111,prec-sq_ShrunkCovariance,kendalltau,0.1742288538653143,96,96
2112,prec-sq_ShrunkCovariance,xcorr_max_sig-True,0.13073999251096063,96,96
2113,prec-sq_ShrunkCovariance,xcorr-sq_max_sig-True,0.051432390324538974,96,96
2114,prec-sq_ShrunkCovariance,xcorr_mean_sig-True,0.1390195536448738,96,96
2115,prec-sq_ShrunkCovariance,xcorr-sq_mean_sig-True,0.03332379043180542,96,96
2116,prec-sq_ShrunkCovariance,xcorr_mean_sig-False,0.021429318838223077,96,96
2117,prec-sq_ShrunkCovariance,xcorr-sq_mean_sig-False,0.06904183100468453,96,96
2118,prec-sq_ShrunkCovariance,pdist_euclidean,0.38842439512492755,96,96
2119,prec-sq_ShrunkCovariance,pdist_cityblock,0.39674030793983994,96,96
2120,prec-sq_ShrunkCovariance,pdist_cosine,0.06710911870064262,96,96
2121,prec-sq_ShrunkCovariance,pdist_chebyshev,0.388134026591368,96,96
2122,prec-sq_ShrunkCovariance,pdist_canberra,0.12531150948796554,96,96
2123,prec-sq_ShrunkCovariance,pdist_braycurtis,0.15595201769422906,96,96
2124,prec-sq_ShrunkCovariance,di_gaussian,0.39266819332837233,96,96
2125,prec-sq_ShrunkCovariance,di_kozachenko,0.05706637076313359,96,96
2126,prec-sq_ShrunkCovariance,di_kernel_W-0.5,0.38344281062037583,96,96
2127,prec-sq_ShrunkCovariance,mi_gaussian,0.8941899374459449,96,96
2128,prec-sq_ShrunkCovariance,mi_kraskov_NN-4,0.048712436325652475,96,96
2129,prec-sq_ShrunkCovariance,mi_kraskov_NN-4_DCE,0.05118102501690169,96,96
2130,prec-sq_ShrunkCovariance,mi_kernel_W-0.25,0.514987649846335,96,96
2131,prec-sq_ShrunkCovariance,tlmi_gaussian,0.17482837812461716,96,96
2132,prec-sq_ShrunkCovariance,tlmi_kraskov_NN-4,0.024583403643716528,96,96
2133,prec-sq_ShrunkCovariance,tlmi_kraskov_NN-4_DCE,0.04400651217682516,96,96
2134,prec-sq_ShrunkCovariance,tlmi_kernel_W-0.25,0.36632915840885344,96,96
2135,prec-sq_ShrunkCovariance,te_kraskov_NN-4_k-max-10_tau-max-4,0.10676784185566679,96,96
2136,prec-sq_ShrunkCovariance,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.14336839777230437,96,96
2137,prec-sq_ShrunkCovariance,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.09206327559457561,96,96
2138,prec-sq_ShrunkCovariance,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.03998653512504635,96,96
2139,prec-sq_ShrunkCovariance,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.04663445359949847,96,96
2140,prec-sq_ShrunkCovariance,te_kernel_W-0.25_k-1,0.3524136621282794,96,96
2141,prec-sq_ShrunkCovariance,gc_gaussian_k-max-10_tau-max-2,0.18477394165264338,96,96
2142,prec-sq_ShrunkCovariance,gc_gaussian_k-1_kt-1_l-1_lt-1,0.16413620223106595,96,96
2143,prec-sq_ShrunkCovariance,te_symbolic_k-1_kt-1_l-1_lt-1,0.16413620223106595,96,96
2144,prec-sq_ShrunkCovariance,te_symbolic_k-10_kt-1_l-1_lt-1,0.15950449805628242,96,96
2145,prec-sq_ShrunkCovariance,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06143277135546554,96,96
2146,prec-sq_ShrunkCovariance,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0290148808522199,96,96
2147,prec-sq_ShrunkCovariance,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05008247643197694,96,96
2148,prec-sq_ShrunkCovariance,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0641879255695802,96,96
2149,prec-sq_ShrunkCovariance,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03245675541279036,96,96
2150,prec-sq_ShrunkCovariance,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.041770148504633675,96,96
2151,prec-sq_ShrunkCovariance,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.029767706779163183,96,96
2152,prec-sq_ShrunkCovariance,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10267475952173083,96,96
2153,prec-sq_ShrunkCovariance,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.022136445981097486,96,96
2154,prec-sq_ShrunkCovariance,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16947401767152437,96,96
2155,prec-sq_ShrunkCovariance,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1558373838846399,96,96
2156,prec-sq_ShrunkCovariance,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20316610687930858,96,96
2157,prec-sq_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07291666666666667,96,96
2158,prec-sq_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,96,96
2159,prec-sq_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,96,96
2160,spearmanr-sq,spearmanr,0.053989241461643134,96,96
2161,spearmanr-sq,kendalltau-sq,0.038056589749278114,96,96
2162,spearmanr-sq,kendalltau,0.054204772914326904,96,96
2163,spearmanr-sq,xcorr_max_sig-True,0.07469176169484182,96,96
2164,spearmanr-sq,xcorr-sq_max_sig-True,0.06562551090511709,96,96
2165,spearmanr-sq,xcorr_mean_sig-True,0.06196430695153371,96,96
2166,spearmanr-sq,xcorr-sq_mean_sig-True,0.13079063083723097,96,96
2167,spearmanr-sq,xcorr_mean_sig-False,0.026897682185887617,96,96
2168,spearmanr-sq,xcorr-sq_mean_sig-False,0.06501277735818844,96,96
2169,spearmanr-sq,pdist_euclidean,0.13243654214327227,96,96
2170,spearmanr-sq,pdist_cityblock,0.10503917621585623,96,96
2171,spearmanr-sq,pdist_cosine,0.08634131285742352,96,96
2172,spearmanr-sq,pdist_chebyshev,0.06132239632421238,96,96
2173,spearmanr-sq,pdist_canberra,0.035517093653094856,96,96
2174,spearmanr-sq,pdist_braycurtis,0.08697595394451574,96,96
2175,spearmanr-sq,di_gaussian,0.6651752955837416,96,96
2176,spearmanr-sq,di_kozachenko,0.3919231455449984,96,96
2177,spearmanr-sq,di_kernel_W-0.5,0.021041195179523353,96,96
2178,spearmanr-sq,mi_gaussian,0.9892495956172591,96,96
2179,spearmanr-sq,mi_kraskov_NN-4,0.050613698168743615,96,96
2180,spearmanr-sq,mi_kraskov_NN-4_DCE,0.04731134204563325,96,96
2181,spearmanr-sq,mi_kernel_W-0.25,0.03437309199868388,96,96
2182,spearmanr-sq,tlmi_gaussian,0.03880789106010951,96,96
2183,spearmanr-sq,tlmi_kraskov_NN-4,0.04256343864120732,96,96
2184,spearmanr-sq,tlmi_kraskov_NN-4_DCE,0.02442328777598879,96,96
2185,spearmanr-sq,tlmi_kernel_W-0.25,0.02095830001913568,96,96
2186,spearmanr-sq,te_kraskov_NN-4_k-max-10_tau-max-4,0.08431750781194375,96,96
2187,spearmanr-sq,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.06330338662671459,96,96
2188,spearmanr-sq,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.06164784966999276,96,96
2189,spearmanr-sq,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.02370010813870327,96,96
2190,spearmanr-sq,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.02649510284925327,96,96
2191,spearmanr-sq,te_kernel_W-0.25_k-1,0.017094974501426163,96,96
2192,spearmanr-sq,gc_gaussian_k-max-10_tau-max-2,0.055799189348871736,96,96
2193,spearmanr-sq,gc_gaussian_k-1_kt-1_l-1_lt-1,0.04124460778888861,96,96
2194,spearmanr-sq,te_symbolic_k-1_kt-1_l-1_lt-1,0.04124460778888861,96,96
2195,spearmanr-sq,te_symbolic_k-10_kt-1_l-1_lt-1,0.04131311733044507,96,96
2196,spearmanr-sq,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05287231407838555,96,96
2197,spearmanr-sq,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08900736684752808,96,96
2198,spearmanr-sq,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0473035380194774,96,96
2199,spearmanr-sq,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08141316588437036,96,96
2200,spearmanr-sq,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07332626576540402,96,96
2201,spearmanr-sq,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03253620957866654,96,96
2202,spearmanr-sq,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.152818243430146,96,96
2203,spearmanr-sq,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0757811037949056,96,96
2204,spearmanr-sq,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1522471096520528,96,96
2205,spearmanr-sq,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04212227586551526,96,96
2206,spearmanr-sq,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04908972646644133,96,96
2207,spearmanr-sq,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03370614316720755,96,96
