feature_index,SPI-1,SPI-2,ks_statistic,n_CML,n_VAR(1)
14097,mi_kernel_W-0.25,pec_orth_log_abs,0.6699047008749341,241,240
14098,tlmi_gaussian,tlmi_kraskov_NN-4,0.5187270717237982,241,240
14099,tlmi_gaussian,tlmi_kraskov_NN-4_DCE,0.6531239623535083,241,240
14100,tlmi_gaussian,tlmi_kernel_W-0.25,0.440619970591078,241,240
14101,tlmi_gaussian,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.8493372623494968,241,240
14102,tlmi_gaussian,gc_gaussian_k-1_kt-1_l-1_lt-1,0.9145245910081358,241,240
14103,tlmi_gaussian,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06910883905079868,241,240
14104,tlmi_gaussian,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07545639199944842,241,240
14105,tlmi_gaussian,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.051452282157676346,241,240
14106,tlmi_gaussian,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15349293708893713,241,240
14107,tlmi_gaussian,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03830186907986699,241,240
14108,tlmi_gaussian,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16309514587420038,241,240
14109,tlmi_gaussian,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13898505819887436,241,240
14110,tlmi_gaussian,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.27558930247141533,241,240
14111,tlmi_gaussian,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09171329140219339,241,240
14112,tlmi_gaussian,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2854968032286121,241,240
14113,tlmi_gaussian,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3633936336063378,241,240
14114,tlmi_gaussian,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12910797804159008,241,240
14115,tlmi_gaussian,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4398563619363346,241,240
14116,tlmi_gaussian,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3806775891161486,241,240
14117,tlmi_gaussian,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.35416063903165385,241,240
14118,tlmi_gaussian,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.23041093523932976,241,240
14119,tlmi_gaussian,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21273684335330978,241,240
14120,tlmi_gaussian,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20884978455685932,241,240
14121,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2082533346848408,241,240
14122,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2620116950036418,241,240
14123,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21588164975091906,241,240
14124,tlmi_gaussian,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12123471525748492,241,240
14125,tlmi_gaussian,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.22081681325642272,241,240
14126,tlmi_gaussian,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0811108274193626,241,240
14127,tlmi_gaussian,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2258409280541624,241,240
14128,tlmi_gaussian,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.29258138398913514,241,240
14129,tlmi_gaussian,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13420140835179412,241,240
14130,tlmi_gaussian,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.057676348547717846,241,240
14131,tlmi_gaussian,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05603388658367912,241,240
14132,tlmi_gaussian,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09766597510373444,241,240
14133,tlmi_gaussian,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01919958907669242,241,240
14134,tlmi_gaussian,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.008316175067469261,241,240
14135,tlmi_gaussian,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.016137853890095477,241,240
14136,tlmi_gaussian,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06846473029045644,241,240
14137,tlmi_gaussian,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07199170124481327,241,240
14138,tlmi_gaussian,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11858575380359612,241,240
14139,tlmi_gaussian,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01904865762677807,241,240
14140,tlmi_gaussian,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.007900185736232884,241,240
14141,tlmi_gaussian,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.016160086415875186,241,240
14142,tlmi_gaussian,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4292672033510992,241,240
14143,tlmi_gaussian,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.35667683687224444,241,240
14144,tlmi_gaussian,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4157776360000195,241,240
14145,tlmi_gaussian,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0016777522465560024,241,240
14146,tlmi_gaussian,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01224222974571118,241,240
14147,tlmi_gaussian,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0066301554213805125,241,240
14148,tlmi_gaussian,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.45356830060687625,241,240
14149,tlmi_gaussian,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3552663906086445,241,240
14150,tlmi_gaussian,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.45234631605210107,241,240
14151,tlmi_gaussian,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0016772040235089325,241,240
14152,tlmi_gaussian,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.012110093739092942,241,240
14153,tlmi_gaussian,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006633071562831383,241,240
14154,tlmi_gaussian,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.30680761042031257,241,240
14155,tlmi_gaussian,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.437271085982485,241,240
14156,tlmi_gaussian,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06715371820290678,241,240
14157,tlmi_gaussian,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2258409280541624,241,240
14158,tlmi_gaussian,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.29258138398913514,241,240
14159,tlmi_gaussian,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13420140835179412,241,240
14160,tlmi_gaussian,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21049621606487967,241,240
14161,tlmi_gaussian,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.27803983292651996,241,240
14162,tlmi_gaussian,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09128063039830114,241,240
14163,tlmi_gaussian,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14685549398970688,241,240
14164,tlmi_gaussian,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.216602296699885,241,240
14165,tlmi_gaussian,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.036467925267594126,241,240
14166,tlmi_gaussian,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3354345386264409,241,240
14167,tlmi_gaussian,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.43196246763462354,241,240
14168,tlmi_gaussian,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06319825311908056,241,240
14169,tlmi_gaussian,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13576698593223158,241,240
14170,tlmi_gaussian,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.30691509776109294,241,240
14171,tlmi_gaussian,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1415931491406807,241,240
14172,tlmi_gaussian,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21049621606487967,241,240
14173,tlmi_gaussian,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.27803983292651996,241,240
14174,tlmi_gaussian,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09128063039830114,241,240
14175,tlmi_gaussian,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14685549398970688,241,240
14176,tlmi_gaussian,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.216602296699885,241,240
14177,tlmi_gaussian,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.036467925267594126,241,240
14178,tlmi_gaussian,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15911068115701377,241,240
14179,tlmi_gaussian,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2505734177346996,241,240
14180,tlmi_gaussian,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08737824927023066,241,240
14181,tlmi_gaussian,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09027826887554335,241,240
14182,tlmi_gaussian,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1818355464582208,241,240
14183,tlmi_gaussian,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11777047460576201,241,240
14184,tlmi_gaussian,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.33198101516861284,241,240
14185,tlmi_gaussian,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4200788635766994,241,240
14186,tlmi_gaussian,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09005600346070097,241,240
14187,tlmi_gaussian,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18323609180262326,241,240
14188,tlmi_gaussian,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3476861124164438,241,240
14189,tlmi_gaussian,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09948779638792599,241,240
14190,tlmi_gaussian,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09683609958506224,241,240
14191,tlmi_gaussian,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.4679565907295168,241,240
14192,tlmi_gaussian,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.09728561549100968,241,240
14193,tlmi_gaussian,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.13658549304050166,241,240
14194,tlmi_gaussian,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.21402993435526912,241,240
14195,tlmi_gaussian,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.0882326927733938,241,240
14196,tlmi_gaussian,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.07547931630182356,241,240
14197,tlmi_gaussian,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.154450725022191,241,240
14198,tlmi_gaussian,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.1418805608356622,241,240
14199,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.5383988230435831,241,240
14200,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.732025131484617,241,240
14201,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.0742323818626936,241,240
14202,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.7950549695272312,241,240
14203,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.7825498256794666,241,240
14204,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.8336016892570318,241,240
14205,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.2827215179206933,241,240
14206,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.4353023241956913,241,240
14207,tlmi_gaussian,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.04482458799518607,241,240
14208,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.2101440063152246,241,240
14209,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.41108396291131866,241,240
14210,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.05540169244755089,241,240
14211,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.4957016557380992,241,240
14212,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.49126428115581566,241,240
14213,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.8336689882665851,241,240
14214,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.11646516450323749,241,240
14215,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.28163926450050736,241,240
14216,tlmi_gaussian,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.11311537539499483,241,240
14217,tlmi_gaussian,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.021826979575786498,241,240
14218,tlmi_gaussian,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.031144704196586326,241,240
14219,tlmi_gaussian,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.011055722472823382,241,240
14220,tlmi_gaussian,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.011424888062074645,241,240
14221,tlmi_gaussian,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.02998356598189117,241,240
14222,tlmi_gaussian,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.01070487473404469,241,240
14223,tlmi_gaussian,lmfit_Ridge,0.22905867899693758,241,240
14224,tlmi_gaussian,lmfit_Lasso,0.00959934526541184,241,240
14225,tlmi_gaussian,lmfit_SGDRegressor,0.230003184452543,241,240
14226,tlmi_gaussian,lmfit_ElasticNet,0.3980745388171722,241,240
14227,tlmi_gaussian,lmfit_BayesianRidge,0.22916989985906863,241,240
14228,tlmi_gaussian,coint_johansen_max_eig_stat_order-0_ardiff-10,0.6540358437607554,241,240
14229,tlmi_gaussian,coint_johansen_trace_stat_order-0_ardiff-10,0.632055667432989,241,240
14230,tlmi_gaussian,coint_johansen_max_eig_stat_order-0_ardiff-1,0.564322889036774,241,240
14231,tlmi_gaussian,coint_johansen_trace_stat_order-0_ardiff-1,0.42274791938562023,241,240
14232,tlmi_gaussian,coint_johansen_max_eig_stat_order-1_ardiff-10,0.6222222380883686,241,240
14233,tlmi_gaussian,coint_johansen_trace_stat_order-1_ardiff-10,0.6119050846445284,241,240
14234,tlmi_gaussian,coint_johansen_max_eig_stat_order-1_ardiff-1,0.49747353110123693,241,240
14235,tlmi_gaussian,coint_johansen_trace_stat_order-1_ardiff-1,0.3776589119449541,241,240
14236,tlmi_gaussian,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.536005160613639,241,240
14237,tlmi_gaussian,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.5006502448764507,241,240
14238,tlmi_gaussian,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.6057586677219905,241,240
14239,tlmi_gaussian,pec,0.5589978025419646,241,240
14240,tlmi_gaussian,pec_orth,0.18158093470078782,241,240
14241,tlmi_gaussian,pec_log,0.5747245366832892,241,240
14242,tlmi_gaussian,pec_orth_log,0.23116040432555052,241,240
14243,tlmi_gaussian,pec_orth_abs,0.5213530944410104,241,240
14244,tlmi_gaussian,pec_orth_log_abs,0.38503538991279596,241,240
14245,tlmi_kraskov_NN-4,tlmi_kraskov_NN-4_DCE,0.38382890214695303,241,240
14246,tlmi_kraskov_NN-4,tlmi_kernel_W-0.25,0.5213763081347099,241,240
14247,tlmi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.7848326584320138,241,240
14248,tlmi_kraskov_NN-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.8015042093017839,241,240
14249,tlmi_kraskov_NN-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2195153326805107,241,240
14250,tlmi_kraskov_NN-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.22027843802331082,241,240
14251,tlmi_kraskov_NN-4,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10172890733056708,241,240
14252,tlmi_kraskov_NN-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.22032932431182972,241,240
14253,tlmi_kraskov_NN-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11188540372105821,241,240
14254,tlmi_kraskov_NN-4,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17480982163748365,241,240
14255,tlmi_kraskov_NN-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08126612570948744,241,240
14256,tlmi_kraskov_NN-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.22313039171797838,241,240
14257,tlmi_kraskov_NN-4,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1068062230329111,241,240
14258,tlmi_kraskov_NN-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.269997173986835,241,240
14259,tlmi_kraskov_NN-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3525871372171967,241,240
14260,tlmi_kraskov_NN-4,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16808963792929776,241,240
14261,tlmi_kraskov_NN-4,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.40527690347065465,241,240
14262,tlmi_kraskov_NN-4,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3475926961242721,241,240
14263,tlmi_kraskov_NN-4,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3086641466846586,241,240
14264,tlmi_kraskov_NN-4,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2119237252931419,241,240
14265,tlmi_kraskov_NN-4,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.18512457978444757,241,240
14266,tlmi_kraskov_NN-4,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19226110075076375,241,240
14267,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18425856116322958,241,240
14268,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1540100299480347,241,240
14269,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08437651120613471,241,240
14270,tlmi_kraskov_NN-4,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0716905290135294,241,240
14271,tlmi_kraskov_NN-4,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19087026811882457,241,240
14272,tlmi_kraskov_NN-4,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09055262223199911,241,240
14273,tlmi_kraskov_NN-4,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20950963317293203,241,240
14274,tlmi_kraskov_NN-4,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2685038542400019,241,240
14275,tlmi_kraskov_NN-4,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13367487377613207,241,240
14276,tlmi_kraskov_NN-4,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.051434993084370675,241,240
14277,tlmi_kraskov_NN-4,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06336445366528354,241,240
14278,tlmi_kraskov_NN-4,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10273167358229598,241,240
14279,tlmi_kraskov_NN-4,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06623283283820836,241,240
14280,tlmi_kraskov_NN-4,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.046063814080155085,241,240
14281,tlmi_kraskov_NN-4,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0542791474880836,241,240
14282,tlmi_kraskov_NN-4,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06976141078838174,241,240
14283,tlmi_kraskov_NN-4,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08934993084370678,241,240
14284,tlmi_kraskov_NN-4,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13456085753803596,241,240
14285,tlmi_kraskov_NN-4,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.066069706318382,241,240
14286,tlmi_kraskov_NN-4,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.045296240112822905,241,240
14287,tlmi_kraskov_NN-4,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05423144045030792,241,240
14288,tlmi_kraskov_NN-4,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4422147046460528,241,240
14289,tlmi_kraskov_NN-4,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.37795530472311567,241,240
14290,tlmi_kraskov_NN-4,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4129695350364573,241,240
14291,tlmi_kraskov_NN-4,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05270617542808337,241,240
14292,tlmi_kraskov_NN-4,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06441605238948689,241,240
14293,tlmi_kraskov_NN-4,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05584243792955884,241,240
14294,tlmi_kraskov_NN-4,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4671608607061013,241,240
14295,tlmi_kraskov_NN-4,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.38424244111994277,241,240
14296,tlmi_kraskov_NN-4,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4458933359132911,241,240
14297,tlmi_kraskov_NN-4,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05270608896207285,241,240
14298,tlmi_kraskov_NN-4,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06432583884236226,241,240
14299,tlmi_kraskov_NN-4,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.055831933483633744,241,240
14300,tlmi_kraskov_NN-4,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20833421260416146,241,240
14301,tlmi_kraskov_NN-4,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3531055606652971,241,240
14302,tlmi_kraskov_NN-4,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1297686328945955,241,240
14303,tlmi_kraskov_NN-4,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20950963317293203,241,240
14304,tlmi_kraskov_NN-4,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2685038542400019,241,240
14305,tlmi_kraskov_NN-4,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13367487377613207,241,240
14306,tlmi_kraskov_NN-4,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2219154051116496,241,240
14307,tlmi_kraskov_NN-4,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.27872035451221944,241,240
14308,tlmi_kraskov_NN-4,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11115215789465838,241,240
14309,tlmi_kraskov_NN-4,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10667027843428245,241,240
14310,tlmi_kraskov_NN-4,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.17723372656212252,241,240
14311,tlmi_kraskov_NN-4,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04650989311836501,241,240
14312,tlmi_kraskov_NN-4,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.29440810631672326,241,240
14313,tlmi_kraskov_NN-4,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.40285734675327,241,240
14314,tlmi_kraskov_NN-4,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07318191087424364,241,240
14315,tlmi_kraskov_NN-4,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0959940632352384,241,240
14316,tlmi_kraskov_NN-4,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23954099760513484,241,240
14317,tlmi_kraskov_NN-4,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.230595284923054,241,240
14318,tlmi_kraskov_NN-4,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2219154051116496,241,240
14319,tlmi_kraskov_NN-4,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.27872035451221944,241,240
14320,tlmi_kraskov_NN-4,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11115215789465838,241,240
14321,tlmi_kraskov_NN-4,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10667027843428245,241,240
14322,tlmi_kraskov_NN-4,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.17723372656212252,241,240
14323,tlmi_kraskov_NN-4,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04650989311836501,241,240
14324,tlmi_kraskov_NN-4,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11433385195201856,241,240
14325,tlmi_kraskov_NN-4,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2096697426561619,241,240
14326,tlmi_kraskov_NN-4,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09718832221445059,241,240
14327,tlmi_kraskov_NN-4,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06061509754225003,241,240
14328,tlmi_kraskov_NN-4,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.13847454352197938,241,240
14329,tlmi_kraskov_NN-4,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11822060475232704,241,240
14330,tlmi_kraskov_NN-4,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3154817444277074,241,240
14331,tlmi_kraskov_NN-4,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.40660040379524975,241,240
14332,tlmi_kraskov_NN-4,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1112114408600342,241,240
14333,tlmi_kraskov_NN-4,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10114380150084865,241,240
14334,tlmi_kraskov_NN-4,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.31721521598990365,241,240
14335,tlmi_kraskov_NN-4,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16561262554443018,241,240
14336,tlmi_kraskov_NN-4,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.04699170124481328,241,240
