feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1)-Symmetric,n_VAR(1)-Unidirectional
588,ce_kernel_W-0.5,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.9055266092100439,96,96
589,ce_kernel_W-0.5,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.22151405932257107,96,96
590,ce_kernel_W-0.5,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.9055266092100439,96,96
591,ce_kernel_W-0.5,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.22151405932257107,96,96
592,ce_kernel_W-0.5,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.7772206388002656,96,96
593,ce_kernel_W-0.5,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.2292965846457199,96,96
594,cce_gaussian__ij,cce_gaussian__ji,0.06402507030573856,96,96
595,cce_gaussian__ij,cce_kozachenko__ij,0.7442527473699131,96,96
596,cce_gaussian__ij,cce_kozachenko__ji,0.07812625304458537,96,96
597,cce_gaussian__ij,cce_kernel_W-0.5__ij,0.6557004686892189,96,96
598,cce_gaussian__ij,cce_kernel_W-0.5__ji,0.1406680185369279,96,96
599,cce_gaussian__ij,di_gaussian__ij,0.24490064035648546,96,96
600,cce_gaussian__ij,di_gaussian__ji,0.06703932340343777,96,96
601,cce_gaussian__ij,di_kozachenko__ij,0.6107794283692217,96,96
602,cce_gaussian__ij,di_kozachenko__ji,0.056915710001196884,96,96
603,cce_gaussian__ij,di_kernel_W-0.5__ij,0.49297289115035114,96,96
604,cce_gaussian__ij,di_kernel_W-0.5__ji,0.10227229525031001,96,96
605,cce_gaussian__ij,mi_gaussian,0.36605135792924437,96,96
606,cce_gaussian__ij,mi_kraskov_NN-4,0.6019428262977246,96,96
607,cce_gaussian__ij,mi_kraskov_NN-4_DCE,0.5724497621078574,96,96
608,cce_gaussian__ij,mi_kernel_W-0.25,0.46250828611852746,96,96
609,cce_gaussian__ij,tlmi_gaussian__ij,0.3263518123455641,96,96
610,cce_gaussian__ij,tlmi_gaussian__ji,0.06196762320141555,96,96
611,cce_gaussian__ij,tlmi_kraskov_NN-4__ij,0.502960441592344,96,96
612,cce_gaussian__ij,tlmi_kraskov_NN-4__ji,0.08987937392226286,96,96
613,cce_gaussian__ij,tlmi_kraskov_NN-4_DCE__ij,0.4754878917368013,96,96
614,cce_gaussian__ij,tlmi_kraskov_NN-4_DCE__ji,0.08368072538937132,96,96
615,cce_gaussian__ij,tlmi_kernel_W-0.25__ij,0.42630551512716636,96,96
616,cce_gaussian__ij,tlmi_kernel_W-0.25__ji,0.11124642463744044,96,96
617,cce_gaussian__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.0708584378064277,96,96
618,cce_gaussian__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.09255328051882938,96,96
619,cce_gaussian__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.08151820912293056,96,96
620,cce_gaussian__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.125863157121613,96,96
621,cce_gaussian__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.14143319066153687,96,96
622,cce_gaussian__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.07967693695056599,96,96
623,cce_gaussian__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.146408515798563,96,96
624,cce_gaussian__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.11817062924840704,96,96
625,cce_gaussian__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.11615697455035995,96,96
626,cce_gaussian__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.11476089837925474,96,96
627,cce_gaussian__ij,te_kernel_W-0.25_k-1__ij,0.17579588571875893,96,96
628,cce_gaussian__ij,te_kernel_W-0.25_k-1__ji,0.06007691423264294,96,96
629,cce_gaussian__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.15562069289861608,96,96
630,cce_gaussian__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.08460303795555807,96,96
631,cce_gaussian__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.1744139388563385,96,96
632,cce_gaussian__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.11030072200837904,96,96
633,cce_gaussian__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.1744139388563385,96,96
634,cce_gaussian__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.11030072200837904,96,96
635,cce_gaussian__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.16802743019641103,96,96
636,cce_gaussian__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.11277010473385268,96,96
637,cce_gaussian__ji,cce_kozachenko__ij,0.060353189876739544,96,96
638,cce_gaussian__ji,cce_kozachenko__ji,0.8340837451772475,96,96
639,cce_gaussian__ji,cce_kernel_W-0.5__ij,0.10374366111279809,96,96
640,cce_gaussian__ji,cce_kernel_W-0.5__ji,0.8374619059938145,96,96
641,cce_gaussian__ji,di_gaussian__ij,0.08227780560765696,96,96
642,cce_gaussian__ji,di_gaussian__ji,0.4044327708713835,96,96
643,cce_gaussian__ji,di_kozachenko__ij,0.0740403857317834,96,96
644,cce_gaussian__ji,di_kozachenko__ji,0.75376688065179,96,96
645,cce_gaussian__ji,di_kernel_W-0.5__ij,0.05957728873411772,96,96
646,cce_gaussian__ji,di_kernel_W-0.5__ji,0.7407656907706008,96,96
647,cce_gaussian__ji,mi_gaussian,0.09653999926848644,96,96
648,cce_gaussian__ji,mi_kraskov_NN-4,0.13757383310044546,96,96
649,cce_gaussian__ji,mi_kraskov_NN-4_DCE,0.13542258899944548,96,96
650,cce_gaussian__ji,mi_kernel_W-0.25,0.09721017677021326,96,96
651,cce_gaussian__ji,tlmi_gaussian__ij,0.07817877739760426,96,96
652,cce_gaussian__ji,tlmi_gaussian__ji,0.5582281326271485,96,96
653,cce_gaussian__ji,tlmi_kraskov_NN-4__ij,0.029044500405032814,96,96
654,cce_gaussian__ji,tlmi_kraskov_NN-4__ji,0.7646645983500369,96,96
655,cce_gaussian__ji,tlmi_kraskov_NN-4_DCE__ij,0.03849911605761608,96,96
656,cce_gaussian__ji,tlmi_kraskov_NN-4_DCE__ji,0.7541714450168963,96,96
657,cce_gaussian__ji,tlmi_kernel_W-0.25__ij,0.10104533753105105,96,96
658,cce_gaussian__ji,tlmi_kernel_W-0.25__ji,0.6494346767433454,96,96
659,cce_gaussian__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.05234322418535797,96,96
660,cce_gaussian__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.473211282116456,96,96
661,cce_gaussian__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.0491395999802422,96,96
662,cce_gaussian__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.5149777787763985,96,96
663,cce_gaussian__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.018821156995157184,96,96
664,cce_gaussian__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.5306472140371561,96,96
665,cce_gaussian__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.04352243811881873,96,96
666,cce_gaussian__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.5967430168056977,96,96
667,cce_gaussian__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.04245998752791347,96,96
668,cce_gaussian__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.6081569019756524,96,96
669,cce_gaussian__ji,te_kernel_W-0.25_k-1__ij,0.015001799298239082,96,96
670,cce_gaussian__ji,te_kernel_W-0.25_k-1__ji,0.2503678268396938,96,96
671,cce_gaussian__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.03234674934720369,96,96
672,cce_gaussian__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.6526692856654241,96,96
673,cce_gaussian__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.03604800046734136,96,96
674,cce_gaussian__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.5911023568454941,96,96
675,cce_gaussian__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.03604800046734136,96,96
676,cce_gaussian__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.5911023568454941,96,96
677,cce_gaussian__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.02565654562534203,96,96
678,cce_gaussian__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.5559971916387104,96,96
679,cce_kozachenko__ij,cce_kozachenko__ji,0.06748033179123994,96,96
680,cce_kozachenko__ij,cce_kernel_W-0.5__ij,0.6710152240711814,96,96
681,cce_kozachenko__ij,cce_kernel_W-0.5__ji,0.09339824295497112,96,96
682,cce_kozachenko__ij,di_gaussian__ij,0.6593468316836509,96,96
683,cce_kozachenko__ij,di_gaussian__ji,0.05676245167530081,96,96
684,cce_kozachenko__ij,di_kozachenko__ij,0.10540281753042335,96,96
685,cce_kozachenko__ij,di_kozachenko__ji,0.02057728717424817,96,96
686,cce_kozachenko__ij,di_kernel_W-0.5__ij,0.32248849343076325,96,96
687,cce_kozachenko__ij,di_kernel_W-0.5__ji,0.04118395030571487,96,96
688,cce_kozachenko__ij,mi_gaussian,0.5801504128301599,96,96
689,cce_kozachenko__ij,mi_kraskov_NN-4,0.603475299506869,96,96
690,cce_kozachenko__ij,mi_kraskov_NN-4_DCE,0.5730575218527366,96,96
691,cce_kozachenko__ij,mi_kernel_W-0.25,0.6029314960042578,96,96
692,cce_kozachenko__ij,tlmi_gaussian__ij,0.5460270923539882,96,96
693,cce_kozachenko__ij,tlmi_gaussian__ji,0.055070809901942575,96,96
694,cce_kozachenko__ij,tlmi_kraskov_NN-4__ij,0.6084613184140569,96,96
695,cce_kozachenko__ij,tlmi_kraskov_NN-4__ji,0.06657407203409432,96,96
696,cce_kozachenko__ij,tlmi_kraskov_NN-4_DCE__ij,0.5608672193230098,96,96
697,cce_kozachenko__ij,tlmi_kraskov_NN-4_DCE__ji,0.0744388501539916,96,96
698,cce_kozachenko__ij,tlmi_kernel_W-0.25__ij,0.5739890830804356,96,96
699,cce_kozachenko__ij,tlmi_kernel_W-0.25__ji,0.10452642087306696,96,96
700,cce_kozachenko__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.2301216960799789,96,96
701,cce_kozachenko__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.11961648453015139,96,96
702,cce_kozachenko__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.22210166036213347,96,96
703,cce_kozachenko__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.08386920803338366,96,96
704,cce_kozachenko__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.2371062517572199,96,96
705,cce_kozachenko__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.032526639218443676,96,96
706,cce_kozachenko__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.29775113974658396,96,96
707,cce_kozachenko__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.07527516784430599,96,96
708,cce_kozachenko__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.2888789568694696,96,96
709,cce_kozachenko__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.07639241102259975,96,96
710,cce_kozachenko__ij,te_kernel_W-0.25_k-1__ij,0.24350184100754657,96,96
711,cce_kozachenko__ij,te_kernel_W-0.25_k-1__ji,0.02869778585569288,96,96
712,cce_kozachenko__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.3262292757921633,96,96
713,cce_kozachenko__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.0804968746214681,96,96
714,cce_kozachenko__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.35567213651036966,96,96
715,cce_kozachenko__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.05909652514934427,96,96
716,cce_kozachenko__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.35567213651036966,96,96
717,cce_kozachenko__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.05909652514934427,96,96
718,cce_kozachenko__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.35519750992823174,96,96
719,cce_kozachenko__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.07972964808073957,96,96
720,cce_kozachenko__ji,cce_kernel_W-0.5__ij,0.13205441738502693,96,96
721,cce_kozachenko__ji,cce_kernel_W-0.5__ji,0.7612829148769967,96,96
722,cce_kozachenko__ji,di_gaussian__ij,0.1024766958342972,96,96
723,cce_kozachenko__ji,di_gaussian__ji,0.7349435735673455,96,96
724,cce_kozachenko__ji,di_kozachenko__ij,0.04224469515044588,96,96
725,cce_kozachenko__ji,di_kozachenko__ji,0.11832028080174273,96,96
726,cce_kozachenko__ji,di_kernel_W-0.5__ij,0.048540699350621,96,96
727,cce_kozachenko__ji,di_kernel_W-0.5__ji,0.33089673514953993,96,96
728,cce_kozachenko__ji,mi_gaussian,0.08377553701599005,96,96
729,cce_kozachenko__ji,mi_kraskov_NN-4,0.14019855489907873,96,96
730,cce_kozachenko__ji,mi_kraskov_NN-4_DCE,0.12214202281155895,96,96
731,cce_kozachenko__ji,mi_kernel_W-0.25,0.0819458027454889,96,96
732,cce_kozachenko__ji,tlmi_gaussian__ij,0.08546904777995223,96,96
733,cce_kozachenko__ji,tlmi_gaussian__ji,0.6650872339776073,96,96
734,cce_kozachenko__ji,tlmi_kraskov_NN-4__ij,0.07703455122853475,96,96
735,cce_kozachenko__ji,tlmi_kraskov_NN-4__ji,0.7675654300430986,96,96
736,cce_kozachenko__ji,tlmi_kraskov_NN-4_DCE__ij,0.07706311738865096,96,96
737,cce_kozachenko__ji,tlmi_kraskov_NN-4_DCE__ji,0.7627726753479727,96,96
738,cce_kozachenko__ji,tlmi_kernel_W-0.25__ij,0.08473907543146247,96,96
739,cce_kozachenko__ji,tlmi_kernel_W-0.25__ji,0.6789914598322708,96,96
740,cce_kozachenko__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.04316610525818643,96,96
741,cce_kozachenko__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.46231517104300457,96,96
742,cce_kozachenko__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.06471389676780182,96,96
743,cce_kozachenko__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.45895087656687295,96,96
744,cce_kozachenko__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.0505788472217793,96,96
745,cce_kozachenko__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.4390769140603422,96,96
746,cce_kozachenko__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.05406051642878762,96,96
747,cce_kozachenko__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.5366233857034775,96,96
748,cce_kozachenko__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.035623767288746944,96,96
749,cce_kozachenko__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.5495486579897408,96,96
750,cce_kozachenko__ji,te_kernel_W-0.25_k-1__ij,0.02983906497175881,96,96
751,cce_kozachenko__ji,te_kernel_W-0.25_k-1__ji,0.14777612789196282,96,96
752,cce_kozachenko__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.05502855571125742,96,96
753,cce_kozachenko__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.5802737983506899,96,96
754,cce_kozachenko__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.02735576854517563,96,96
755,cce_kozachenko__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.6286361281567248,96,96
756,cce_kozachenko__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.02735576854517563,96,96
757,cce_kozachenko__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.6286361281567248,96,96
758,cce_kozachenko__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.02808762008316465,96,96
759,cce_kozachenko__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.6057037252297327,96,96
760,cce_kernel_W-0.5__ij,cce_kernel_W-0.5__ji,0.1347976195618361,96,96
761,cce_kernel_W-0.5__ij,di_gaussian__ij,0.621843454759968,96,96
762,cce_kernel_W-0.5__ij,di_gaussian__ji,0.13712638005207456,96,96
763,cce_kernel_W-0.5__ij,di_kozachenko__ij,0.6228108688036852,96,96
764,cce_kernel_W-0.5__ij,di_kozachenko__ji,0.12859775923253525,96,96
765,cce_kernel_W-0.5__ij,di_kernel_W-0.5__ij,0.25411703364692734,96,96
766,cce_kernel_W-0.5__ij,di_kernel_W-0.5__ji,0.06076279027599191,96,96
767,cce_kernel_W-0.5__ij,mi_gaussian,0.5983494588225367,96,96
768,cce_kernel_W-0.5__ij,mi_kraskov_NN-4,0.6027040751385428,96,96
769,cce_kernel_W-0.5__ij,mi_kraskov_NN-4_DCE,0.5913879702856293,96,96
770,cce_kernel_W-0.5__ij,mi_kernel_W-0.25,0.5953163140997091,96,96
771,cce_kernel_W-0.5__ij,tlmi_gaussian__ij,0.5618540495784259,96,96
772,cce_kernel_W-0.5__ij,tlmi_gaussian__ji,0.07817953182696019,96,96
773,cce_kernel_W-0.5__ij,tlmi_kraskov_NN-4__ij,0.6011437904916219,96,96
774,cce_kernel_W-0.5__ij,tlmi_kraskov_NN-4__ji,0.08502139064019404,96,96
775,cce_kernel_W-0.5__ij,tlmi_kraskov_NN-4_DCE__ij,0.5839109738029821,96,96
776,cce_kernel_W-0.5__ij,tlmi_kraskov_NN-4_DCE__ji,0.09499901505325425,96,96
777,cce_kernel_W-0.5__ij,tlmi_kernel_W-0.25__ij,0.5620385533035669,96,96
778,cce_kernel_W-0.5__ij,tlmi_kernel_W-0.25__ji,0.1202897238796124,96,96
779,cce_kernel_W-0.5__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.24377349707427381,96,96
780,cce_kernel_W-0.5__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.08261659663926868,96,96
781,cce_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.2261343707825879,96,96
782,cce_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.0939992683594707,96,96
783,cce_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.28438413481541225,96,96
784,cce_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.024718348100163712,96,96
785,cce_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.28653233834409597,96,96
786,cce_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.1168334142984302,96,96
787,cce_kernel_W-0.5__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.25507072280058446,96,96
788,cce_kernel_W-0.5__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.10420272286777643,96,96
789,cce_kernel_W-0.5__ij,te_kernel_W-0.25_k-1__ij,0.20093094877099704,96,96
790,cce_kernel_W-0.5__ij,te_kernel_W-0.25_k-1__ji,0.04205968228205992,96,96
791,cce_kernel_W-0.5__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.33491065953015575,96,96
792,cce_kernel_W-0.5__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.10762091539076957,96,96
793,cce_kernel_W-0.5__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.3622918101455331,96,96
794,cce_kernel_W-0.5__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.08982074637810211,96,96
795,cce_kernel_W-0.5__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.3622918101455331,96,96
796,cce_kernel_W-0.5__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.08982074637810211,96,96
797,cce_kernel_W-0.5__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.38061366442362554,96,96
798,cce_kernel_W-0.5__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.1022507593168468,96,96
799,cce_kernel_W-0.5__ji,di_gaussian__ij,0.12166807103314259,96,96
800,cce_kernel_W-0.5__ji,di_gaussian__ji,0.8065021430251222,96,96
801,cce_kernel_W-0.5__ji,di_kozachenko__ij,0.06603966075051299,96,96
802,cce_kernel_W-0.5__ji,di_kozachenko__ji,0.6803882842541632,96,96
803,cce_kernel_W-0.5__ji,di_kernel_W-0.5__ij,0.016116277646971988,96,96
804,cce_kernel_W-0.5__ji,di_kernel_W-0.5__ji,0.16970446840769488,96,96
805,cce_kernel_W-0.5__ji,mi_gaussian,0.13713264273177433,96,96
806,cce_kernel_W-0.5__ji,mi_kraskov_NN-4,0.10674807851291745,96,96
807,cce_kernel_W-0.5__ji,mi_kraskov_NN-4_DCE,0.10355650141621064,96,96
808,cce_kernel_W-0.5__ji,mi_kernel_W-0.25,0.07947464157656586,96,96
809,cce_kernel_W-0.5__ji,tlmi_gaussian__ij,0.1111785732157553,96,96
810,cce_kernel_W-0.5__ji,tlmi_gaussian__ji,0.8209899400692013,96,96
811,cce_kernel_W-0.5__ji,tlmi_kraskov_NN-4__ij,0.0766985834091845,96,96
812,cce_kernel_W-0.5__ji,tlmi_kraskov_NN-4__ji,0.7604003004136056,96,96
813,cce_kernel_W-0.5__ji,tlmi_kraskov_NN-4_DCE__ij,0.08941944424786952,96,96
814,cce_kernel_W-0.5__ji,tlmi_kraskov_NN-4_DCE__ji,0.770722254471032,96,96
815,cce_kernel_W-0.5__ji,tlmi_kernel_W-0.25__ij,0.11193948970399575,96,96
816,cce_kernel_W-0.5__ji,tlmi_kernel_W-0.25__ji,0.8021831874450888,96,96
817,cce_kernel_W-0.5__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.0532629743544169,96,96
818,cce_kernel_W-0.5__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.49811497581225156,96,96
819,cce_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.07227958062344508,96,96
820,cce_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.5446088463334232,96,96
821,cce_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.08223486788230094,96,96
822,cce_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.5428970921745441,96,96
823,cce_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.062631177617125,96,96
824,cce_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.5392475579505017,96,96
825,cce_kernel_W-0.5__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.06398284557218759,96,96
826,cce_kernel_W-0.5__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.5228535751609356,96,96
827,cce_kernel_W-0.5__ji,te_kernel_W-0.25_k-1__ij,0.038505415066664384,96,96
828,cce_kernel_W-0.5__ji,te_kernel_W-0.25_k-1__ji,0.16158989220895792,96,96
829,cce_kernel_W-0.5__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.07226656104774021,96,96
830,cce_kernel_W-0.5__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.5391458147143475,96,96
831,cce_kernel_W-0.5__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.08226714306213057,96,96
832,cce_kernel_W-0.5__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.6470517146578776,96,96
833,cce_kernel_W-0.5__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.08226714306213057,96,96
834,cce_kernel_W-0.5__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.6470517146578776,96,96
835,cce_kernel_W-0.5__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.05088043881111648,96,96
836,cce_kernel_W-0.5__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.6207696421987051,96,96
837,di_gaussian__ij,di_gaussian__ji,0.12484956239396644,96,96
838,di_gaussian__ij,di_kozachenko__ij,0.7331156097171729,96,96
839,di_gaussian__ij,di_kozachenko__ji,0.097250844314403,96,96
840,di_gaussian__ij,di_kernel_W-0.5__ij,0.5801036973420808,96,96
841,di_gaussian__ij,di_kernel_W-0.5__ji,0.13415222759526696,96,96
842,di_gaussian__ij,mi_gaussian,0.6198178582735615,96,96
843,di_gaussian__ij,mi_kraskov_NN-4,0.8589302765120305,96,96
844,di_gaussian__ij,mi_kraskov_NN-4_DCE,0.821896404456774,96,96
845,di_gaussian__ij,mi_kernel_W-0.25,0.7546700959335256,96,96
846,di_gaussian__ij,tlmi_gaussian__ij,0.5546770230514456,96,96
847,di_gaussian__ij,tlmi_gaussian__ji,0.1004988683907091,96,96
848,di_gaussian__ij,tlmi_kraskov_NN-4__ij,0.7853421132893766,96,96
849,di_gaussian__ij,tlmi_kraskov_NN-4__ji,0.13360065143775096,96,96
850,di_gaussian__ij,tlmi_kraskov_NN-4_DCE__ij,0.7448908589460739,96,96
851,di_gaussian__ij,tlmi_kraskov_NN-4_DCE__ji,0.1426564687382898,96,96
852,di_gaussian__ij,tlmi_kernel_W-0.25__ij,0.6945910860573531,96,96
853,di_gaussian__ij,tlmi_kernel_W-0.25__ji,0.18068714205472192,96,96
854,di_gaussian__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.1338699549429978,96,96
855,di_gaussian__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.1213584531865956,96,96
856,di_gaussian__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.20556681810560057,96,96
857,di_gaussian__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.1555374257592747,96,96
858,di_gaussian__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.2355719742173198,96,96
859,di_gaussian__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.08783601144924735,96,96
860,di_gaussian__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.2984198835256774,96,96
861,di_gaussian__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.15090004747355773,96,96
862,di_gaussian__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.24026256931535955,96,96
863,di_gaussian__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.12827673262263734,96,96
864,di_gaussian__ij,te_kernel_W-0.25_k-1__ij,0.16654408761394546,96,96
865,di_gaussian__ij,te_kernel_W-0.25_k-1__ji,0.05991299416978668,96,96
866,di_gaussian__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.28036222409671624,96,96
867,di_gaussian__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.13080319942592689,96,96
