feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_CML
2329,ce_kernel_W-0.5,spearmanr,0.6140145154007318,64,64
2330,ce_kernel_W-0.5,spearmanr-sq,0.3203379475735245,64,64
2331,ce_kernel_W-0.5,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.20220994893149474,64,64
2332,ce_kernel_W-0.5,tlmi_gaussian,0.15558136394380345,64,64
2333,ce_kernel_W-0.5,tlmi_kernel_W-0.25,0.05434873177055799,64,64
2334,ce_kernel_W-0.5,tlmi_kraskov_NN-4,0.02672654961566509,64,64
2335,ce_kernel_W-0.5,tlmi_kraskov_NN-4_DCE,0.050733462691171294,64,64
2336,ce_kernel_W-0.5,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.040365849505475726,64,64
2337,ce_kernel_W-0.5,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12708206386735577,64,64
2338,ce_kernel_W-0.5,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.051830758750044614,64,64
2339,ce_kernel_W-0.5,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
2340,ce_kernel_W-0.5,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21875,64,64
2341,ce_kernel_W-0.5,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
2342,ce_kernel_W-0.5,xcorr-sq_max_sig-True,0.24703643441417472,64,64
2343,ce_kernel_W-0.5,xcorr-sq_mean_sig-False,0.3527679998202565,64,64
2344,ce_kernel_W-0.5,xcorr-sq_mean_sig-True,0.16282642638811196,64,64
2345,ce_kernel_W-0.5,xcorr_max_sig-True,0.2655146730358149,64,64
2346,ce_kernel_W-0.5,xcorr_mean_sig-False,0.10064137251670568,64,64
2347,ce_kernel_W-0.5,xcorr_mean_sig-True,0.19082108263915987,64,64
2348,ce_kernel_W-0.5,xme_gaussian_k1,0.44851609602899223,64,64
2349,ce_kernel_W-0.5,xme_gaussian_k10,0.06711537020478614,64,64
2350,ce_kernel_W-0.5,xme_kernel_W-0.5_k1,0.24130804692138763,64,64
2351,ce_kernel_W-0.5,xme_kernel_W-0.5_k10,0.3745374754340431,64,64
2352,ce_kernel_W-0.5,xme_kozachenko_k1,0.6996685269980798,64,64
2353,ce_kernel_W-0.5,xme_kozachenko_k10,0.4570825361963873,64,64
2354,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.371846796314239,64,64
2355,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5846563700181904,64,64
2356,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.35452638462891106,64,64
2357,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.42603325928566804,64,64
2358,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.48324282316951794,64,64
2359,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.1286534300859103,64,64
2360,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.0826849763140825,64,64
2361,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.1871700806778953,64,64
2362,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-0_ardiff-1,0.2588724455080172,64,64
2363,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-0_ardiff-10,0.12442280921379856,64,64
2364,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-1_ardiff-1,0.26338881940349296,64,64
2365,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-1_ardiff-10,0.06658153764558472,64,64
2366,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-0_ardiff-1,0.1341627548283122,64,64
2367,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-0_ardiff-10,0.19403822012855343,64,64
2368,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-1_ardiff-1,0.15066538939958818,64,64
2369,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-1_ardiff-10,0.14287498585355596,64,64
2370,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov-sq_EmpiricalCovariance,0.3788402408897269,64,64
2371,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov-sq_GraphicalLasso,0.3706859542990829,64,64
2372,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov-sq_LedoitWolf,0.38010120637074596,64,64
2373,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov-sq_OAS,0.38010120637074596,64,64
2374,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov-sq_ShrunkCovariance,0.3788402408897269,64,64
2375,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov_EmpiricalCovariance,0.10247726719130867,64,64
2376,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov_GraphicalLasso,0.10126944731037035,64,64
2377,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov_GraphicalLassoCV,0.036648852437840995,64,64
2378,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov_LedoitWolf,0.08705060694887146,64,64
2379,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov_OAS,0.08705060694887146,64,64
2380,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,cov_ShrunkCovariance,0.10247726719130867,64,64
2381,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14103316161872737,64,64
2382,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15734333404137985,64,64
2383,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.35976494832763506,64,64
2384,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17466592887627824,64,64
2385,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12278843383989091,64,64
2386,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2566241687986446,64,64
2387,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11629870085432631,64,64
2388,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07649599984878724,64,64
2389,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.30913468821309587,64,64
2390,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10196275775423463,64,64
2391,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0341753782178027,64,64
2392,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15365914504293682,64,64
2393,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,di_gaussian,0.19782710556579564,64,64
2394,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,di_kernel_W-0.5,0.3309323903270633,64,64
2395,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,di_kozachenko,0.6444434946037385,64,64
2396,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05753325091789041,64,64
2397,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04757290569695921,64,64
2398,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2646038082501194,64,64
2399,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4127363201854327,64,64
2400,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.42505200082827127,64,64
2401,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5253294453559714,64,64
2402,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06096188508882172,64,64
2403,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04014060924958379,64,64
2404,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2700245357481006,64,64
2405,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4116415520837988,64,64
2406,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.503227887357269,64,64
2407,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5289829989692345,64,64
2408,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1641546895206214,64,64
2409,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21371582760344987,64,64
2410,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.269387157173835,64,64
2411,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1168051500278009,64,64
2412,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11690210338499568,64,64
2413,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12605827449690593,64,64
2414,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gc_gaussian_k-1_kt-1_l-1_lt-1,0.04615219718724539,64,64
2415,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
2416,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.125,64,64
2417,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.15625,64,64
2418,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.29155865118448937,64,64
2419,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2709735106844824,64,64
2420,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3871480039740637,64,64
2421,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.34033825878244706,64,64
2422,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2281598986568767,64,64
2423,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3317255334926099,64,64
2424,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gwtau,0.24068086946107406,64,64
2425,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,hsic,0.45934673321958147,64,64
2426,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,hsic_biased,0.4714186833084522,64,64
2427,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3113289829435866,64,64
2428,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.28797156991096373,64,64
2429,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3393626145192098,64,64
2430,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.42221617683676665,64,64
2431,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4546433743124996,64,64
2432,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5707564953511428,64,64
2433,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,igci,0.109375,64,64
2434,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,je_gaussian,0.3788402408897276,64,64
2435,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,je_kernel_W-0.5,0.3787790796181105,64,64
2436,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,je_kozachenko,0.39792273005151285,64,64
2437,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,kendalltau,0.10431829087374622,64,64
2438,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,kendalltau-sq,0.3830779754842976,64,64
2439,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_BayesianRidge,0.3014998842302335,64,64
2440,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_ElasticNet,0.09274307611040747,64,64
2441,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_Lasso,0.03736039474806663,64,64
2442,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_Ridge,0.30190893549225833,64,64
2443,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_SGDRegressor,0.30082028964912594,64,64
2444,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_gaussian,0.3788402408897269,64,64
2445,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_kernel_W-0.25,0.45069920855181383,64,64
2446,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_kraskov_NN-4,0.46943944649143576,64,64
2447,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_kraskov_NN-4_DCE,0.41483031643748575,64,64
2448,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1641546895206214,64,64
2449,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21371582760344987,64,64
2450,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.269387157173835,64,64
2451,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1168051500278009,64,64
2452,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11690210338499568,64,64
2453,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12605827449690593,64,64
2454,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_braycurtis,0.12486485175041515,64,64
2455,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_canberra,0.16254347969730437,64,64
2456,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_chebyshev,0.2620294127368473,64,64
2457,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_cityblock,0.11065793271121793,64,64
2458,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_cosine,0.10247726719131006,64,64
2459,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_euclidean,0.10247726719131006,64,64
2460,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec,0.33294768645862227,64,64
2461,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_log,0.3248308532760198,64,64
2462,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth,0.1365452018844842,64,64
2463,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth_abs,0.4509884743488082,64,64
2464,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth_log,0.2008381956749865,64,64
2465,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth_log_abs,0.4222475468790927,64,64
2466,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1698001443258078,64,64
2467,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3897492513681712,64,64
2468,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4447102878526511,64,64
2469,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
2470,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5930537020682901,64,64
2471,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6014822483652623,64,64
2472,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2286279315871657,64,64
2473,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2456808554220482,64,64
2474,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1429834429386942,64,64
2475,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.234375,64,64
2476,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15625,64,64
2477,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21875,64,64
2478,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.28850296227714994,64,64
2479,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3825798638071765,64,64
2480,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4871176118541504,64,64
2481,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3452227775516608,64,64
2482,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4111550181619408,64,64
2483,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4680376555225537,64,64
2484,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.28850296227714994,64,64
2485,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3825798638071765,64,64
2486,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4871176118541504,64,64
2487,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.34404641556770726,64,64
2488,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3924188006974493,64,64
2489,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4862105773109644,64,64
2490,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_EmpiricalCovariance,0.1701587166289178,64,64
2491,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_GraphicalLasso,0.15939240642328262,64,64
2492,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_LedoitWolf,0.18961550878018374,64,64
2493,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_OAS,0.19191845119170742,64,64
2494,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_ShrunkCovariance,0.21475279604729774,64,64
2495,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_EmpiricalCovariance,0.08679488907519656,64,64
2496,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_GraphicalLasso,0.09968994161012218,64,64
2497,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_LedoitWolf,0.07944395342544963,64,64
2498,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_OAS,0.08157795069303825,64,64
2499,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_ShrunkCovariance,0.12920180633929068,64,64
2500,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
2501,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
2502,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1875,64,64
2503,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.09710209665552089,64,64
2504,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.08298200841541956,64,64
2505,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.07869337175875812,64,64
2506,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.0911024392979517,64,64
2507,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.08020132492659887,64,64
2508,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.05849216321009809,64,64
2509,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,reci,0.12035417393456688,64,64
2510,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.2846921060789456,64,64
2511,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.2054950361326215,64,64
2512,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.36852679428219154,64,64
2513,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.3254862381204913,64,64
2514,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.23929438911473266,64,64
2515,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.34133798260453707,64,64
2516,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.04551397519525546,64,64
2517,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.19955240608346203,64,64
2518,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.2412276304642676,64,64
2519,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.04584832829455354,64,64
2520,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.15283581798451984,64,64
2521,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.10349605917417948,64,64
2522,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.046347243497846025,64,64
2523,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.30007176967064314,64,64
2524,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.2594114694323581,64,64
2525,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.04576318172502536,64,64
2526,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.24098639399374133,64,64
2527,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.26183171904174946,64,64
