feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_VAR(1)
111,anm,pdist_braycurtis,0.09328499135074331,64,64
112,anm,pdist_canberra,0.11250491931390427,64,64
113,anm,pdist_chebyshev,0.20309315685511092,64,64
114,anm,pdist_cityblock,0.2576435022144945,64,64
115,anm,pdist_cosine,0.08761117787168848,64,64
116,anm,pdist_euclidean,0.08761117787168848,64,64
117,anm,pec,0.43779853405358815,64,64
118,anm,pec_log,0.3751917463915373,64,64
119,anm,pec_orth,0.223505651557529,64,64
120,anm,pec_orth_abs,0.10520366010087984,64,64
121,anm,pec_orth_log,0.3188269968151556,64,64
122,anm,pec_orth_log_abs,0.06503867992958445,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03515734426197464,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06044755271996127,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06389085700321906,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5450595390219922,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5525427285119808,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14264863096739705,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.139552387587651,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20814702745396865,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06424532556122706,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07379069686738626,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08103680170013716,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0359565233559721,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05385892381801771,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.045734664337363284,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07477334436978456,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08178859490768708,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08985045097909483,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3451682384706843,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4008665710142209,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4226139163102902,64,64
147,anm,prec-sq_EmpiricalCovariance,0.040392905603518936,64,64
148,anm,prec-sq_GraphicalLasso,0.2608431328282853,64,64
149,anm,prec-sq_LedoitWolf,0.96875,64,64
150,anm,prec-sq_OAS,0.5170283632918284,64,64
151,anm,prec-sq_ShrunkCovariance,0.05760934267891238,64,64
152,anm,prec_EmpiricalCovariance,0.37465837410537844,64,64
153,anm,prec_GraphicalLasso,0.3330980201763558,64,64
154,anm,prec_LedoitWolf,0.546875,64,64
155,anm,prec_OAS,0.5089394838214033,64,64
156,anm,prec_ShrunkCovariance,0.40615996294907475,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14255272728533164,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1791827954951567,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17684547192090605,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.13247317904613976,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.06304640128403297,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.10092472211074621,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.05584054593094023,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.09547384795030303,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.03657146728175914,64,64
166,anm,reci,0.28373105361823026,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.046015159620575896,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.03800237778124527,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.03449581500980836,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.028531469115343433,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.0442550654284366,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.0491898772504189,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.018596241493456955,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.08121483674060986,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.7165908621208291,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.09415100647281521,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.17154347539859344,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.7315733572635931,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.096341185790464,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.16765789610533455,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.7327673554497088,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.017823068691912747,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.06661044768202648,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.7212378742308431,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.0490851572563728,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.06625280226211883,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6742470008071657,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6810186815972462,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.046728536657652364,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.062323380181802945,64,64
191,anm,si_gaussian_k-1,0.04767085443647284,64,64
192,anm,si_kernel_W-0.5_k-1,0.07917647273444672,64,64
193,anm,si_kozachenko_k-1,0.7276843442498105,64,64
194,anm,spearmanr,0.5060931075488795,64,64
195,anm,spearmanr-sq,0.1089258607715248,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.32365569627299207,64,64
197,anm,tlmi_gaussian,0.05315790988996136,64,64
198,anm,tlmi_kernel_W-0.25,0.25743670546351133,64,64
199,anm,tlmi_kraskov_NN-4,0.6670463158847373,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.5304873042139415,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13638168692238717,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14240915477997657,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2126779428008948,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.25,64,64
207,anm,xcorr-sq_max_sig-True,0.04431968515847248,64,64
208,anm,xcorr-sq_mean_sig-False,0.09422943345453505,64,64
209,anm,xcorr-sq_mean_sig-True,0.10322876716509899,64,64
210,anm,xcorr_max_sig-True,0.017373822829044316,64,64
211,anm,xcorr_mean_sig-False,0.5384859257613305,64,64
212,anm,xcorr_mean_sig-True,0.5992925947319139,64,64
213,anm,xme_gaussian_k1,0.16404988626497685,64,64
214,anm,xme_gaussian_k10,0.19044574525836863,64,64
215,anm,xme_kernel_W-0.5_k1,0.4423955790616286,64,64
216,anm,xme_kernel_W-0.5_k10,0.6248432515271614,64,64
217,anm,xme_kozachenko_k1,0.9808820491334241,64,64
218,anm,xme_kozachenko_k10,0.9343914699795453,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.4124862384055318,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.2769441279149409,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.203125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.6261280743277668,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.18585441911838907,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.7992994762606177,64,64
225,bary-sq_euclidean_max,cds,0.23000003222500925,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.6847950170117161,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.47018136244138137,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4742891081197916,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6651308624782999,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.7026933680163119,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4453199880396814,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5277446775899608,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5731461048222203,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.27759303685040376,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.2507205388536895,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.3336130718003619,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.596005663357167,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.6266740392871519,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.552213860541255,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.5916744442288386,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.4259844861384936,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.4627950360425799,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.38723329216274066,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.4301522869511382,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.6847950170117166,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.6554783550567262,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.828125,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.7182567950976998,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.6847950170117166,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.4124862384055318,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.4362328845360806,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.6336942088681177,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.828125,64,64
254,bary-sq_euclidean_max,cov_OAS,0.590579484752723,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.4124862384055318,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.39694183853366416,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5548201798939081,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5722007923086565,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.31673956179433427,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5002938165670733,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.48912877350908535,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.39590841787035513,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5704486619237749,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5856007940356381,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28707531693318966,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5099159805152769,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4872714281504193,64,64
268,bary-sq_euclidean_max,di_gaussian,0.585387833519334,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.6535984537067455,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.9980234279141192,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6312956837553032,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6038657485596072,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.690277327892219,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.240605228853903,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1634510327461019,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24447043968133503,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6400872456147756,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6177479095981606,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.693009792126412,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3011490290425155,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19566207375620231,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2735744683037073,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3869529179894616,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5130175794050376,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5112609929020312,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.30646265294440045,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4515725343173004,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4203872625763272,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.6025839064090698,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.1875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.41839979566118485,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5369241606945445,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5374116447713012,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3747112575067575,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.519307242889393,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5080398854828239,64,64
299,bary-sq_euclidean_max,gwtau,0.3929597432096117,64,64
300,bary-sq_euclidean_max,hsic,0.4447427833777921,64,64
301,bary-sq_euclidean_max,hsic_biased,0.3694469611386155,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.44312185185660996,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.44023423358621305,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4530910862822862,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.24970085895531008,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.078485491822334,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1804941815342181,64,64
308,bary-sq_euclidean_max,igci,0.1875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.6847950170117161,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.4792339768505693,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.6147017436381752,64,64
312,bary-sq_euclidean_max,kendalltau,0.44283314347654074,64,64
