feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_Kuramoto
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.33932795424047857,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.28128396988343674,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.28169842319213356,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.33552182866018343,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.33417855738367197,64,64
191,anm,si_gaussian_k-1,0.1252441845795655,64,64
192,anm,si_kernel_W-0.5_k-1,0.07853899384454821,64,64
193,anm,si_kozachenko_k-1,0.12477162155700972,64,64
194,anm,spearmanr,0.29929511386556096,64,64
195,anm,spearmanr-sq,0.16243118123800532,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.3728452817183118,64,64
197,anm,tlmi_gaussian,0.19864256061098995,64,64
198,anm,tlmi_kernel_W-0.25,0.323556837246769,64,64
199,anm,tlmi_kraskov_NN-4,0.6715698281898856,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.2145994661590207,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1422393568261887,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05889252806114531,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12165870717262844,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
207,anm,xcorr-sq_max_sig-True,0.1427445236603362,64,64
208,anm,xcorr-sq_mean_sig-False,0.15580620536325374,64,64
209,anm,xcorr-sq_mean_sig-True,0.15739268199615464,64,64
210,anm,xcorr_max_sig-True,0.055084967862817025,64,64
211,anm,xcorr_mean_sig-False,0.09081638760344324,64,64
212,anm,xcorr_mean_sig-True,0.2713269359441639,64,64
213,anm,xme_gaussian_k1,0.2100947265462088,64,64
214,anm,xme_gaussian_k10,1.0,64,64
215,anm,xme_kernel_W-0.5_k1,0.26968485277092236,64,64
216,anm,xme_kernel_W-0.5_k10,0.12842410493161083,64,64
217,anm,xme_kozachenko_k1,0.5693286545791794,64,64
218,anm,xme_kozachenko_k10,0.38569647681100194,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.3759467871877524,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.10764486162535258,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.203125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.984375,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.14409131687910098,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.4749922130531832,64,64
225,bary-sq_euclidean_max,cds,0.0642571949207299,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.32076751597591274,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.37817139645812675,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13772681192199548,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16854462026317246,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20855523461724046,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08935947536858319,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1077135614204714,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0791232998171717,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.06747610182295519,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.013587616845202266,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.04971239271630137,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.0930193297224875,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.06520284162626266,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.058518800526174974,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.028232724436252687,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.0932125528679632,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.0754683442166075,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.06654812908940022,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.034690298645754736,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.32076751597591163,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.18223378094762616,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.6997121353552942,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.6466375217417865,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.32076751597591163,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.3759467871877524,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.11234880029455241,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.5362241293256889,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.6912945803536099,64,64
254,bary-sq_euclidean_max,cov_OAS,0.6663041258609244,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.3759467871877524,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12978066245397868,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11878000176248854,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12100749770161956,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11193159548536963,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11337019809429177,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10141004649126639,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1092577649532902,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04720391207838398,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05071854663734482,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07772147354275627,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.054488501448507975,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03342592117789095,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.16022246558802433,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.18425392796550255,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.23863767198707897,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1718005110079297,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4289795679856595,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03749181390601397,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.042376476882505676,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04392660556835526,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26520524524343686,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.18068931911127895,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.42851482792426365,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03930472507160834,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07046048594101928,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04451158386134624,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11711928705448504,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.010111666459921675,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.019296214428178693,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09495768845736302,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08804065831959274,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08354692979344364,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.048904049063061256,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.15625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10062465923713404,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.014781313962641929,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.02072173938264421,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08462809086533196,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08315606858201541,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08324914518119059,64,64
299,bary-sq_euclidean_max,gwtau,0.32955569734780904,64,64
300,bary-sq_euclidean_max,hsic,0.24138341654314094,64,64
301,bary-sq_euclidean_max,hsic_biased,0.2538474280489388,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08205749259895723,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.056108615651046856,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.062588456934487,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08377575812513782,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04389357297570562,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09878871349511065,64,64
308,bary-sq_euclidean_max,igci,0.125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.32076751597591274,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.3674973044697842,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.21722497656880824,64,64
312,bary-sq_euclidean_max,kendalltau,0.4719523010400899,64,64
